"tax_id","org_name","isolation_source","metabolism","cogem_classification"
101564,"Pseudomonas alcaliphila","sea water","Aerobic",NA
115551,"Halomonas neptunia","hydrothermal plume","Aerobic",NA
29570,"Halomonas meridiana","hydrothermal plume","Aerobic",NA
115553,"Halomonas sulfidaeris","sulfide rock","Aerobic",NA
115555,"Halomonas axialensis","hydrothermal fluid","Aerobic",NA
29570,"Halomonas meridiana","hydrothermal fluid","Aerobic",NA
115561,"Halomonas hydrothermalis","hydrothermal fluid","Aerobic",NA
102227,"Pseudonocardia kongjuensis","gold mine cave","Aerobic",NA
135740,"Paracoccus kondratievae","maize rhizosphere","Aerobic",NA
110937,"Rathayibacter festucae","leaf gall induced by the nematode anguina graminis on festuca rubra l.","Aerobic",NA
110936,"Rathayibacter caricis","phyllosphere of carex sp.","Aerobic",NA
110935,"Agreia bicolorata","leaf galls induced by the nematode heteroanguina graminophila","Aerobic",NA
562,"Escherichia coli","cattle","Aerobic","2"
62319,"Halococcus saccharolyticus","salt","Aerobic",NA
111291,"Moritella profunda","atlantic sediments","Aerobic",NA
111292,"Moritella abyssi","atlantic sediments","Aerobic",NA
66431,"Streptomyces thioluteus","soil","Aerobic",NA
67339,"Streptomyces orinoci","soil","Aerobic",NA
33904,"Streptomyces mashuensis","soil","Aerobic",NA
35621,"Streptomyces mobaraensis","soil","Aerobic",NA
1970,"Streptomyces morookaensis","soil at orange orchard","Aerobic",NA
97398,"Streptomyces abikoensis","garden soil","Aerobic",NA
67273,"Streptomyces ardus","soil","Aerobic",NA
68228,"Streptomyces lilacinus","soil","Aerobic",NA
68180,"Streptomyces blastmyceticus","soil","Aerobic",NA
53446,"Streptomyces cinnamoneus",NA,"Aerobic",NA
55404,"Streptomyces netropsis","soil","Aerobic",NA
66423,"Streptomyces eurocidicus",NA,"Aerobic",NA
51201,"Streptomyces griseocarneus","soil","Aerobic",NA
66424,"Streptomyces hiroshimensis","soil","Aerobic",NA
57480,"Microvirgula aerodenitrificans","laboratory anoxic filter inoculated with activated sludge","Aerobic",NA
134533,"Acinetobacter parvus","ear, swab","Aerobic",NA
1513,"Clostridium tetani","human, toe necrosis","Anaerobic","2"
1513,"Clostridium tetani","human, open fracture","Anaerobic","2"
1513,"Clostridium tetani","human, knee wound","Anaerobic","2"
1553,"Clostridium tetanomorphum","mackerel pie","Anaerobic","2"
1768,"Mycobacterium kansasii","sputum","Aerobic","2"
153233,"Oceanicaulis alexandrii",NA,"Aerobic",NA
1402,"Bacillus licheniformis","soil","Aerobic",NA
44753,"Tsukamurella spumae","foam on the surface of aeration tanks, activated-sludge","Aerobic",NA
150122,"Curtobacterium herbarum","phyllosphere of grasses","Aerobic",NA
99655,"Rhodopseudomonas faecalis","chicken, faeces","Anaerobic",NA
150121,"Agreia pratensis","phyllosphere of grasses","Aerobic",NA
150123,"Plantibacter flavus","phyllosphere of grasses","Aerobic",NA
67581,"Streptomyces viridosporus",NA,"Aerobic",NA
68179,"Streptomyces bacillaris","sewage","Aerobic",NA
1908,"Streptomyces globisporus",NA,"Aerobic",NA
1905,"Streptomyces exfoliatus","soil","Aerobic",NA
151784,"Pigmentiphaga kullae","soil","Aerobic",NA
28101,"Phyllobacterium myrsinacearum","leaf nodule, pavetta zimmermanniana","Aerobic",NA
148447,"Paraburkholderia phymatum","root nodule of machaerium lunatum","Aerobic",NA
57732,"Enterococcus asini","donkey, caecum","Aerobic","2"
28101,"Phyllobacterium myrsinacearum","leaf nodule, ardisia crispa","Aerobic",NA
1314,"Streptococcus pyogenes","human urine","Aerobic","2"
1311,"Streptococcus agalactiae","human, vagina","Aerobic","2"
135739,"Marinobacter lutaoensis","hot spring","Aerobic",NA
95486,"Burkholderia cenocepacia","human, sputum, cystic fibrosis","Aerobic",NA
66869,"Streptomyces atroolivaceus",NA,"Aerobic",NA
92172,"Vibrio aerogenes","seagrass bed sediment","Aerobic","2"
115979,"Bacillus nealsonii","jet propulsion laboratory spacecraft assembly facility","Aerobic",NA
153151,"Geobacillus toebii","hay compost in farmyard","Aerobic",NA
817,"Bacteroides fragilis","human, feces","Anaerobic","2"
1516,"Thermoanaerobacter thermohydrosulfuricus","spoiled canned food","Anaerobic",NA
1525,"Moorella thermoacetica","horse faeces","Anaerobic",NA
28116,"Bacteroides ovatus","human, pleural liquid","Anaerobic",NA
57909,"Kribbella koreensis","soil","Aerobic",NA
62322,"Shewanella baltica","water sample","Aerobic",NA
72806,"Williamsia maris","sediment","Aerobic",NA
118748,"Bulleidia extructa","human, periodontal pocket","Anaerobic",NA
135577,"Idiomarina loihiensis","lo'ihi hydrothermal vent","Aerobic",NA
152500,"Burkholderia dolosa","human sputum, cystic fibrosis","Aerobic",NA
134959,"Actinomadura mexicana","garden soil","Aerobic",NA
117184,"Paenibacillus koreensis","compost","Aerobic",NA
1560,"Moorella thermoautotrophica","mud and water from hot spring","Anaerobic",NA
1100,"Chlorobium luteolum",NA,"Anaerobic",NA
110,"Xanthobacter viscosus","activated sludge","Aerobic",NA
550,"Enterobacter cloacae","human, stool","Aerobic","2"
98668,"Mycobacterium septicum","human, expectoration","Aerobic",NA
59602,"Gelidibacter gilvus","sea-ice algal assemblage","Aerobic",NA
36873,"Paraburkholderia xenovorans","soil","Aerobic",NA
86173,"Microbulbifer elongatus","liquefies agar","Aerobic",NA
92647,"Paraburkholderia tropica","sugar cane roots","Aerobic",NA
105841,"Anaerostipes caccae","human, faeces","Anaerobic",NA
112234,"Chryseobacterium joostei","salmon, tail lesion, salmo salar","Aerobic",NA
112234,"Chryseobacterium joostei","salmon, back lesion, salmo salar","Aerobic",NA
238,"Elizabethkingia meningoseptica","frog, rana catesbeiana","Aerobic","2"
238,"Elizabethkingia meningoseptica","fish cyprinus carpio, internal organs","Aerobic","2"
150723,"Aminobacter ciceronei","fumigated soil","Aerobic",NA
92490,"Erwinia toletana","galls, oliver tree","Aerobic",NA
138300,"Kytococcus schroeteri","human, heart valve","Aerobic",NA
46170,"Staphylococcus aureus aureus","blood culture","Aerobic","2"
94132,"Ramlibacter tataouinensis","subdesert soil","Aerobic",NA
145287,"Novosphingobium lentum","sludge fed","Aerobic",NA
228,"Pseudoalteromonas haloplanktis","sea water","Aerobic",NA
151654,"Cupriavidus laharis","volcanic mudflow","Aerobic",NA
80852,"Aliivibrio wodanis","atlantic salmon","Aerobic","2"
72360,"Bacillus mojavensis","estuary of the river velez in malaga","Aerobic",NA
89053,"Gordonia amicalis","garden soil","Aerobic",NA
119000,"Halomonas muralis","mural painting","Aerobic",NA
85688,"Nocardia cerradoensis","soil","Aerobic",NA
1639,"Listeria monocytogenes","environmental sample in duck slaughterhouse","Aerobic","2"
88916,"Borreliella spielmanii","ixodes ricinus tick feeding on a garden dormouse","Microaerophilic","2"
137838,"Clostridium neonatale","human, feces of a new born","Anaerobic","2"
47855,"Micromonospora citrea","lake, mud","Aerobic",NA
47857,"Micromonospora echinaurantiaca","soil","Aerobic",NA
1881,"Micromonospora viridifaciens","soil","Aerobic",NA
47875,"Micromonospora sagamiensis","soil","Aerobic",NA
47860,"Micromonospora fulviviridis","soil","Aerobic",NA
65048,"Mitsuaria chitosanitabida","soil","Aerobic",NA
152268,"Bacillus litoralis","tidal flat of the yellow sea","Aerobic",NA
88376,"Agromyces bracchium","soil, rhizosphere of bruguera gymmorrhiza","Aerobic",NA
88374,"Agromyces rhizospherae","soil, rhizosphere of sonneralia alba","Aerobic",NA
53341,"Xenorhabdus japonica",NA,"Aerobic",NA
638,"Arsenophonus nasoniae","wasp, nasonia vitripennis","Aerobic",NA
1413,"Bacillus cellulosilyticus","soil","Aerobic",NA
1411,"Bacillus akibai","soil","Aerobic",NA
1418,"Bacillus mannanilyticus",NA,"Aerobic",NA
127886,"Bacillus hemicellulosilyticus","soil","Aerobic",NA
127891,"Bacillus wakoensis","soil","Aerobic",NA
89051,"Gordonia desulfuricans","soil","Aerobic",NA
134964,"Nocardia africana","human, sputum","Aerobic",NA
102884,"Pseudonocardia tetrahydrofuranoxydans","wash water","Aerobic",NA
139208,"Isoptericola variabilis","hindgut of termite mastotermes darwiniensis","Aerobic",NA
1599,"Lactobacillus sakei","french dry sausage","Aerobic",NA
83462,"Corallococcus exiguus","soil with decaying plant material","Aerobic",NA
83451,"Cystobacter violaceus","goat dung, soil with decaying plant material","Aerobic",NA
139,"Borreliella burgdorferi","ixodes pacificus","Microaerophilic","2"
64897,"Borrelia bissettii","ixodes pacificus","Microaerophilic","2"
40577,"Xenorhabdus poinarii","nematode, steinernema glaseri","Aerobic",NA
40576,"Xenorhabdus bovienii","nematode, steinernema feltiae","Aerobic",NA
40578,"Xenorhabdus beddingii","nematode, steinernema sp.","Aerobic",NA
1604,"Lactobacillus amylovorus","pig intestine","Aerobic",NA
56119,"Castellaniella denitrificans","anaerobic sewage digester","Aerobic",NA
249,"Terrimonas ferruginea","soil sample","Aerobic",NA
85693,"Mycobacterium monacense","human, wound infection","Aerobic",NA
1496,"Clostridioides difficile","piglet, diarrhea","Anaerobic","2"
1496,"Clostridioides difficile","faeces","Anaerobic","2"
1496,"Clostridioides difficile","human, abdominal wound","Anaerobic","2"
1402,"Bacillus licheniformis","mud, geothermal water","Aerobic",NA
1492,"Clostridium butyricum","pig, intestine","Anaerobic",NA
80881,"Simplicispira metamorpha","active sludge of waste water aeration tank","Aerobic",NA
28035,"Staphylococcus lugdunensis","wound, arthrose","Aerobic",NA
1282,"Staphylococcus epidermidis","human, hip liquid","Aerobic",NA
1282,"Staphylococcus epidermidis","infected prothesis","Aerobic",NA
46680,"Pseudomonas azelaica","soil, garden","Aerobic",NA
89968,"Hymenobacter gelipurpurascens","soil","Aerobic",NA
89969,"Hymenobacter chitinivorans","soil","Aerobic",NA
36878,"Hymenobacter ocellatus","antelope dung","Aerobic",NA
114404,"Sphingomonas fennica","water, contaminated boreal groundwater","Aerobic",NA
86663,"Bacillus carboniphilus","air","Aerobic",NA
76258,"Vibrio rumoiensis","fish processing plant, drain pool","Aerobic","2"
996,"Flavobacterium columnare","diseased fish (ayu)","Aerobic",NA
80854,"Moritella viscosa","atlantic salmon, salmo salar","Aerobic",NA
562,"Escherichia coli","human, feces","Aerobic",NA
672,"Vibrio vulnificus","seawater, sediments, plankton and shellfish","Aerobic","2"
672,"Vibrio vulnificus","human","Aerobic","2"
1597,"Lactobacillus paracasei","human, feces","Anaerobic",NA
663,"Vibrio alginolyticus","turbot, scophthalmus maximus","Aerobic","2"
1598,"Lactobacillus reuteri","rat gut","Microaerophilic",NA
1764,"Mycobacterium avium","human, spit","Aerobic","2"
1764,"Mycobacterium avium","human, split","Aerobic","2"
670,"Vibrio parahaemolyticus","human, feces","Aerobic","2"
654,"Aeromonas veronii","fish","Aerobic",NA
86265,"Pseudomonas thivervalensis","brassica napus, rhizosphere","Aerobic",NA
316,"Pseudomonas stutzeri","rice field","Aerobic",NA
1404,"Bacillus megaterium","soil, sample","Aerobic",NA
353,"Azotobacter chroococcum","soil, sample","Aerobic",NA
47493,"Lactobacillus panis","rye sourdough","Anaerobic",NA
1381,"Atopobium minutum","perineal abscess","Anaerobic",NA
46256,"Weissella hellenica","fermented sausage","Aerobic",NA
1383,"Atopobium rimae","human, gingival crevice","Anaerobic",NA
133926,"Olsenella uli","human gingival crevice","Anaerobic",NA
83526,"Lactobacillus paralimentarius","bobal grape must","Microaerophilic",NA
55197,"Flavobacterium branchiophilum","sheatfish, silurius glanis","Aerobic",NA
996,"Flavobacterium columnare","neon fish, paracheirodon innesi","Aerobic",NA
96345,"Flavobacterium psychrophilum","trout, kidney, oncorhynchus mykiss","Aerobic",NA
96345,"Flavobacterium psychrophilum","trout, kidney oncorhyachus mykiss","Aerobic",NA
96345,"Flavobacterium psychrophilum","fish, kidney tinca tinca","Aerobic",NA
96345,"Flavobacterium psychrophilum","salmon coho, oncorhynchus kisutch","Aerobic",NA
96345,"Flavobacterium psychrophilum","fish ayu, kidney plecoglossus altivelis","Aerobic",NA
96345,"Flavobacterium psychrophilum","salmon coho, kidney oncorhynchus kisutch","Aerobic",NA
119981,"Propionibacterium australiense","cattle, granulomatous lesions","Anaerobic",NA
118367,"Acidipropionibacterium microaerophilum","olive mill wastwater","Anaerobic",NA
95485,"Burkholderia stabilis","human, vagina","Aerobic",NA
247,"Empedobacter brevis","human","Aerobic",NA
247,"Empedobacter brevis","human, urine","Aerobic",NA
253,"Chryseobacterium indologenes","human, pus of the eye","Aerobic",NA
48935,"Novosphingobium aromaticivorans","human, sinus","Aerobic",NA
258,"Sphingobacterium spiritivorum","human, pus","Aerobic",NA
670,"Vibrio parahaemolyticus","human, diarrhea","Aerobic","2"
663,"Vibrio alginolyticus","microbial material, mare a kopara","Aerobic","2"
1753,"Propioniferax innocua","human skin","Aerobic",NA
996,"Flavobacterium columnare","catfish, ictalurus punctatus","Aerobic",NA
1490,"Paraclostridium bifermentans","soil sample","Anaerobic","2"
571,"Klebsiella oxytoca","human, lung","Aerobic","2"
46170,"Staphylococcus aureus aureus","raw meat","Aerobic","2"
1352,"Enterococcus faecium","sausage, uncooked","Aerobic","2"
2751,"Carnobacterium maltaromaticum","minced beef, vacuum-packaged","Aerobic",NA
57706,"Citrobacter braakii","faeces","Aerobic",NA
1351,"Enterococcus faecalis","human, eye","Aerobic","2"
1352,"Enterococcus faecium","human faeces, rectal swab","Aerobic","2"
52133,"Acinetobacter venetianus","sea water, beach","Aerobic",NA
1772,"Mycobacterium smegmatis","original koch strain of bacillus tuberculosis as reported initially by dr. herrold. avirulent and host for multiple mycobacteriophages.","Aerobic",NA
47715,"Lactobacillus rhamnosus","human, blood","Aerobic",NA
35755,"Corynebacterium kutscheri","mouse","Aerobic",NA
34038,"Rahnella aquatilis","minced meat","Aerobic",NA
274,"Thermus thermophilus","water, hot spring","Aerobic",NA
1428,"Bacillus thuringiensis","soil, pinus halepensis forest","Aerobic",NA
1428,"Bacillus thuringiensis","polluted soil, industrial rejections","Aerobic",NA
1428,"Bacillus thuringiensis","rice, seeds","Aerobic",NA
1428,"Bacillus thuringiensis","silo, grains of wheat","Aerobic",NA
1428,"Bacillus thuringiensis","seeds, chickpea","Aerobic",NA
1531,"Clostridium clostridioforme","human, intra-abdominal abscess","Anaerobic","2"
1531,"Clostridium clostridioforme","human, intra-peritoneal fluid","Anaerobic","2"
1531,"Clostridium clostridioforme","human, calcaneum","Anaerobic","2"
1531,"Clostridium clostridioforme","human, peri-rectal abscess","Anaerobic","2"
1531,"Clostridium clostridioforme","human, intra-abdominal fluid","Anaerobic","2"
1531,"Clostridium clostridioforme","human, peri-sigmoid abscess","Anaerobic","2"
1531,"Clostridium clostridioforme","human, pus","Anaerobic","2"
1396,"Bacillus cereus","pasteurized milk","Aerobic",NA
1351,"Enterococcus faecalis","human, faeces","Aerobic","2"
195,"Campylobacter coli","faeces, marmoset","Microaerophilic","2"
37763,"Clostridium perfringens A","boiled salt beef","Anaerobic","2"
134534,"Acinetobacter gyllenbergii","human, urine","Aerobic",NA
70348,"Acinetobacter genomospecies 17",NA,"Aerobic",NA
1496,"Clostridioides difficile","human, faeces","Anaerobic","2"
54914,"Brevibacillus parabrevis","oka cheese","Aerobic",NA
134533,"Acinetobacter parvus","human blood","Aerobic",NA
1747,"Cutibacterium acnes","human, hair","Anaerobic",NA
76978,"Novosphingobium rosa","rose, agrobacterium rhizogenes","Aerobic",NA
470,"Acinetobacter baumannii","human, urine","Aerobic",NA
470,"Acinetobacter baumannii","human, sputum","Aerobic",NA
470,"Acinetobacter baumannii","human, tracheal secretion","Aerobic",NA
470,"Acinetobacter baumannii","human, i.v. cannula","Aerobic",NA
470,"Acinetobacter baumannii","human, wound","Aerobic",NA
470,"Acinetobacter baumannii","human, nasal swab","Aerobic",NA
470,"Acinetobacter baumannii","human, cannula","Aerobic",NA
471,"Acinetobacter calcoaceticus","burn","Aerobic",NA
106654,"Acinetobacter nosocomialis","human, sputum","Aerobic",NA
29430,"Acinetobacter haemolyticus","human, tissue","Aerobic",NA
40215,"Acinetobacter junii","human, phlegmon pus","Aerobic",NA
472,"Acinetobacter sp.","human, urine","Aerobic",NA
28090,"Acinetobacter lwoffii","human, ear swab","Aerobic",NA
28090,"Acinetobacter lwoffii","human, pus","Aerobic",NA
106648,"Acinetobacter bereziniae","hospital environment","Aerobic",NA
134534,"Acinetobacter gyllenbergii","human, vagina","Aerobic",NA
472,"Acinetobacter sp.","human, wound","Aerobic",NA
470,"Acinetobacter baumannii","human, tracheal aspirate","Aerobic",NA
470,"Acinetobacter baumannii","human, blood","Aerobic",NA
106649,"Acinetobacter guillouiae","human, ear swab","Aerobic",NA
48296,"Acinetobacter pittii","water, pond","Aerobic",NA
40216,"Acinetobacter radioresistens","human, urine","Aerobic",NA
108981,"Acinetobacter schindleri","human, conjunctiva","Aerobic",NA
134533,"Acinetobacter parvus","human, skin","Aerobic",NA
70348,"Acinetobacter dispersus","human, leg ulceration","Aerobic",NA
70346,"Acinetobacter variabilis","human, urine","Aerobic",NA
70346,"Acinetobacter variabilis","human, conjunctiva","Aerobic",NA
