"tax_id","org_name","genome_size","gc_content","motility","gram_stain","sporulation","cell_shape","range_salinity","range_tmp","metabolism","optimum_tmp","ref_type","reference"
1071078,"Bacillus sp. NSP9.1",4511959,45.6,"Motile","Positive","Sporulating","Rod-shaped","ModerateHalophilic","Mesophilic","Aerobic",35,"doi","doi.org/10.1093/nar/gkw1017"
1380110,"Bacillus sp. RP1137",5878038,37.5,NA,"Positive",NA,"Bacilli",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1071079,"Bacillus sp. SB47",4464274,45.5,"Motile","Positive","Sporulating","Rod-shaped","ExtremeHalophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1071080,"Bacillus sp. SB49",3709667,47,"Yes","Positive","Yes","Bacilli","ExtremeHalophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
161544,"Bacillus sp. SG-1",NA,42.1,NA,"+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1423321,NA,4148893,43.3,"Yes","Positive","Yes","Bacilli","Unknown","Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1609979,NA,4458714,46.15,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1450694,"Bacillus sp. TS-2",4360646,35.6,"Motile",NA,NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1565991,NA,3422674,38.13,NA,NA,NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1191699,"Bacillus sp. ZYK",3575103,36.1,"No","Positive","Yes","Bacilli","NonHalophilic","Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
406124,"Bacillus sp. m3-13",NA,40,NA,"+","Yes","Rod",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1236481,"Bacillus stratosphericus LAMA 585",3705643,41.2,NA,"Positive","Yes","Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1236481,NA,NA,34.78,NA,"Positive",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
285983,NA,3899987,42.13,NA,"Positive",NA,"Bacilli",NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,3962952,43.37,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4016416,43.42,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4199624,43.38,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4128206,43.18,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4019409,43.42,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4049794,43.31,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4104527,43.66,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4315466,43.27,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4181155,43.23,NA,"Positive","Yes","Bacilli","Unknown","Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1433293,"Bacillus subtilis B7-s",5313924,35.1,"Motile","Positive","Sporulating","Bacilli","NonHalophilic","Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1204343,"Bacillus subtilis BEST7613",7585470,45.73,NA,"Positive","Yes",NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1453990,NA,4012933,43.84,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1136873,NA,4215633,43.51,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1220533,"Bacillus subtilis QB928",4146839,43.6,"Yes","Positive","Yes","Bacilli","Unknown","Unknown","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
1230477,"Bacillus subtilis S1-4",4454050,43.1,"Yes","Positive","Yes","Bacilli","Mesophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1230477,NA,NA,39.29,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
903507,"Bacillus subtilis gtP20b",NA,44,"Motile ",NA,"Sporulation","rod-shaped",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4079419,43.8,NA,"Positive",NA,"Bacilli",NA,"Thermophilic","Facultative",45,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4261419,43.59,"Yes","Positive",NA,"Bacilli",NA,"Thermophilic","Aerobic",45,"doi","doi.org/10.1093/nar/gkw1017"
1423,NA,4031727,43.9,NA,NA,NA,NA,NA,NA,NA,30,"doi","doi.org/10.1093/nar/gkw1017"
1236548,"Bacillus subtilis subsp. inaquosorum KCTC 13429",4342448,43.69,NA,NA,NA,NA,NA,NA,"Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
645657,"Bacillus subtilis subsp. natto BEST195",4097429,42.62,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
645657,NA,NA,40.75,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
703612,"Bacillus subtilis subsp. spizizenii ATCC 6633",NA,43.82,"Yes",NA,"Yes","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
96241,NA,4027672,43.89,NA,"Positive","Yes","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
655816,"Bacillus subtilis subsp. spizizenii str. W23",4027676,43.89,NA,"-","Yes","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
96241,NA,4092643,43.753803,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",29,"doi","doi.org/10.1093/nar/gkw1017"
224308,"Bacillus subtilis subsp. subtilis str. 168",4215606,43.5,"Yes","+","Yes","Rod",NA,"Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
224308,"Bacillus subtilis subsp. subtilis str. 168",NA,43.5,"Yes","+","Yes","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1221328,NA,4193640,43.5,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
565143,"Bacillus subtilis subsp. subtilis str. AUSI98",4353051,43.5,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1302650,"Bacillus subtilis subsp. subtilis str. BAB-1",4021944,43.9,"Yes","Positive","Yes","Bacilli","Unknown","Mesophilic","Microaerophilic",37,"doi","doi.org/10.1093/nar/gkw1017"
1192196,"Bacillus subtilis subsp. subtilis str. BSP1",4043754,43.87,"Yes","Positive","Yes","Bacilli",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
535025,"Bacillus subtilis subsp. subtilis str. JH642",NA,43.5,"Yes","+","Yes","Rod",NA,"Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
1232554,NA,4188369,43.5,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1310431,"Bacillus subtilis subsp. subtilis str. MP11",3930802,43.7,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1310157,"Bacillus subtilis subsp. subtilis str. MP9",3952500,43.8,NA,"Positive",NA,"Bacilli","NonHalophilic","Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
535026,"Bacillus subtilis subsp. subtilis str. NCIB 3610",NA,43.4,"Yes","+","Yes","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
535024,"Bacillus subtilis subsp. subtilis str. SMY",NA,43.5,"Yes","+","Yes","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
135461,NA,4307639,43.28,NA,"Positive",NA,"Bacilli",NA,"Unknown","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
135461,NA,4304150,43.03,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
135461,NA,4197518,42.93,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1428,NA,5312686,35.36,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1428,NA,6365485,34.7,"Yes","Positive","Yes","Bacilli","ModerateHalophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
714359,NA,NA,33.27,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
714359,"Bacillus thuringiensis BMB171",5643051,35.18,"No","+","Yes","Rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423143,NA,NA,33.49,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423143,NA,NA,34.05,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423143,NA,NA,36.65,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423143,NA,NA,32.49,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423143,NA,NA,32.8,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423143,NA,NA,34.47,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423143,NA,6138199,35.19,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,31.76,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,29.75,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,31.52,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,30.79,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,32.21,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,32.29,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,"Bacillus thuringiensis Bt407",NA,34.8,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,6134344,35.02,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,31.62,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,34.82,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527021,NA,NA,35.65,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1257079,"Bacillus thuringiensis DAR 81934",11387924,35.6,"Yes","Positive","Yes","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
592025,NA,5421183,35.210827,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,33.17,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,35.23,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,32.97,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,36.02,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,32.01,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,33.5,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,"Bacillus thuringiensis HD-771",6438373,35.0432,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,34.32,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1218175,NA,NA,30.07,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1217737,"Bacillus thuringiensis HD-789",6334630,35.1765,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1217737,NA,NA,33.05,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1217737,NA,NA,39.74,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1217737,NA,NA,36.59,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1217737,NA,NA,35.99,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1217737,NA,NA,33.35,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1217737,NA,NA,35.26,"No","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,6572702,35.03,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,NA,33.35,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,NA,33.83,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,NA,36.59,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,NA,39.71,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,NA,32.32,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,NA,35.26,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452729,NA,NA,35.99,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1428,NA,6093375,35.12,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1428,NA,5312179,35.43,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1428,NA,5291389,35.45,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527019,"Bacillus thuringiensis IBL 200",NA,34.5,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
527020,"Bacillus thuringiensis IBL 4222",NA,34.9,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1417985,"Bacillus thuringiensis LM1212",6062180,35.5,NA,NA,"Nonsporulating",NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1235825,NA,6177387,35.2,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1324966,"Bacillus thuringiensis T01-328",6660331,34.6,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1238885,"Bacillus thuringiensis serovar aizawai str. Hu4-2",6458628,34.7,"No","Positive","Yes","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1232203,"Bacillus thuringiensis serovar aizawai str. Leapi01",6156720,34.8,"No","Positive","Yes","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527032,"Bacillus thuringiensis serovar andalousiensis BGSC 4AW1",NA,35.1,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
527031,"Bacillus thuringiensis serovar berliner ATCC 10792",NA,34.8,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,32.09,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,"Bacillus thuringiensis serovar chinensis CT-43",6151150,35.1,"No","+",NA,"Rod",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,33.09,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,32.04,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,31.76,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,34.97,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,33.15,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,30.79,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,33.01,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,32.42,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
541229,NA,NA,31.47,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
527030,"Bacillus thuringiensis serovar huazhongensis BGSC 4BD1",NA,34.7,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
339854,NA,5880839,35.03,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1430,NA,6715008,34.983532,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
281309,"Bacillus thuringiensis serovar konkukian str. 97-27",5314794,35.4,"Yes","+","Yes","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,6859474,34.89,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,31,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,30.92,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,32.65,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,31.47,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,31.87,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,34.82,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,6766594,34.9182,"Yes","Positive","Yes","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,29.73,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,34.78,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,33.7,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,32.21,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,35.44,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,40.11,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1261129,NA,NA,33.24,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
527023,"Bacillus thuringiensis serovar kurstaki str. T03a001",NA,35,"Yes","+","Yes","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,6520413,34.94,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,32.43,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,34.82,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,33.17,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,31.47,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,30.79,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,32.33,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,29.73,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,34.82,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,6580536,34.91,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,33.17,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,29.73,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,34.43,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,31.79,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,30.79,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,32.52,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,31.83,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,31.45,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,32.58,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,32.21,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,32.33,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
570416,NA,NA,34.32,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,32.61,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,33.17,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,30.79,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,35.44,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,35.15,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,33.46,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,31.29,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,38,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,32.21,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,29.76,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,34.82,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,30.99,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,32.18,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
29339,NA,NA,31.1,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
180868,NA,5870350,34.87,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
