"tax_id","org_name","name_class","sporulation","gram_stain","optimum_tmp","optimum_ph","cogem_classification","ref_type","reference"
60133,"Prevotella pallens","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
839,"Prevotella ruminicola","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28137,"Prevotella veroralis","scientific name",0,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1219,"Prochlorococcus marinus","scientific name",NA,NA,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1223,"Prochlorothrix hollandica","scientific name",NA,1,NA,8.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
88382,"Promicromonospora sukumoe","scientific name",0,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1748,"Propionibacterium acidipropionici","synonym",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1747,"Propionibacterium acnes","genbank synonym",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
33010,"Propionibacterium avidum","synonym",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1744,"Propionibacterium freudenreichii","scientific name",0,1,30,7.2,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
33011,"Propionibacterium granulosum","synonym",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1750,"Propionibacterium propionicum","synonym",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
33012,"Propionimicrobium lymphophilum","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1102,"Prosthecochloris aestuarii","scientific name",NA,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
584,"Proteus mirabilis","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
102862,"Proteus penneri","scientific name",1,0,37,9,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
126385,"Providencia alcalifaciens","scientific name",NA,0,37,7,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
587,"Providencia rettgeri","scientific name",NA,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
588,"Providencia stuartii","scientific name",0,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
93369,"Pseudaminobacter salicylatoxidans","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
288,"Pseudoalteromonas atlantica","scientific name",0,0,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43655,"Pseudoalteromonas citrea","scientific name",0,0,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
137779,"Pseudoalteromonas flavipulchra","scientific name",0,0,28,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
228,"Pseudoalteromonas haloplanktis","scientific name",0,0,12.5,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
43657,"Pseudoalteromonas luteoviolacea","scientific name",NA,0,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43662,"Pseudoalteromonas piscicida","scientific name",NA,0,28,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
43658,"Pseudoalteromonas rubra","scientific name",NA,0,25,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
151081,"Pseudoalteromonas ruthenica","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43660,"Pseudoalteromonas undina","scientific name",NA,0,30,8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
106588,"Pseudoflavonifractor capillosus","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
287,"Pseudomonas aeruginosa","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
46677,"Pseudomonas agarici","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43263,"Pseudomonas alcaligenes","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
101564,"Pseudomonas alcaliphila","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47877,"Pseudomonas amygdali","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
46257,"Pseudomonas avellanae","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
53409,"Pseudomonas coronafaciens","scientific name",0,0,22,8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43306,"Pseudomonas denitrificans","equivalent name",0,0,30,7.1,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
294,"Pseudomonas fluorescens","scientific name",0,0,25,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
296,"Pseudomonas fragi","scientific name",0,0,4,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47880,"Pseudomonas fulva","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
50340,"Pseudomonas fuscovaginae","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
86188,"Pseudomonas geniculata","equivalent name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
117681,"Pseudomonas gingeri","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47886,"Pseudomonas luteola","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
75612,"Pseudomonas mandelii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
300,"Pseudomonas mendocina","scientific name",0,0,NA,6,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
76759,"Pseudomonas monteilii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
78327,"Pseudomonas mosselii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
46680,"Pseudomonas nitroreducens","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
70775,"Pseudomonas plecoglossicida","scientific name",NA,0,30,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
330,"Pseudomonas pseudoalcaligenes","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
122355,"Pseudomonas psychrophila","scientific name",NA,0,25,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
303,"Pseudomonas putida","scientific name",NA,0,26,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
53412,"Pseudomonas resinovorans","scientific name",NA,0,30,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29438,"Pseudomonas savastanoi","scientific name",NA,0,26,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
316,"Pseudomonas stutzeri","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47883,"Pseudomonas synxantha","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
317,"Pseudomonas syringae","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29442,"Pseudomonas tolaasii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
76761,"Pseudomonas veronii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33069,"Pseudomonas viridiflava","scientific name",NA,0,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
113287,"Pseudoramibacter alactolyticus","scientific name",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
77008,"Pseudorhodobacter ferrugineus","scientific name",0,NA,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
251,"Psychroflexus gondwanensis","scientific name",0,0,-5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
57029,"Psychroflexus torquis","scientific name",NA,0,-5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
13773,"Pyrobaculum aerophilum","scientific name",NA,NA,100,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
121277,"Pyrobaculum arsenaticum","scientific name",NA,NA,90,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2277,"Pyrobaculum islandicum","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
70771,"Pyrobaculum neutrophilum","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
99007,"Pyrobaculum oguniense","scientific name",NA,NA,92,7.25,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29292,"Pyrococcus abyssi","scientific name",NA,1,103,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2261,"Pyrococcus furiosus","scientific name",NA,NA,100,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
53953,"Pyrococcus horikoshii","scientific name",NA,NA,98,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
54252,"Pyrolobus fumarii","scientific name",NA,NA,106,5.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
34038,"Rahnella aquatilis","scientific name",NA,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
329,"Ralstonia pickettii","scientific name",0,0,30,6.8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
305,"Ralstonia solanacearum","scientific name",0,0,26,7.3,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
94132,"Ramlibacter tataouinensis","scientific name",NA,0,30,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
54291,"Raoultella ornithinolytica","scientific name",NA,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1646,"Renibacterium salmoninarum","scientific name",NA,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29449,"Rhizobium etli","scientific name",0,0,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
56730,"Rhizobium gallicum","scientific name",0,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56731,"Rhizobium giardinii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
384,"Rhizobium leguminosarum","scientific name",0,0,25,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
136996,"Rhizobium lupini","synonym",NA,NA,NA,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
57676,"Rhizobium mongolense","scientific name",0,0,28,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
396,"Rhizobium phaseoli","scientific name",NA,0,26,4.6,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
398,"Rhizobium tropici","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1061,"Rhodobacter capsulatus","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1063,"Rhodobacter sphaeroides","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43767,"Rhodococcus equi","genbank synonym",1,1,30,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1833,"Rhodococcus erythropolis","scientific name",0,1,20,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
132919,"Rhodococcus jostii","scientific name",0,1,30,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
37919,"Rhodococcus opacus","scientific name",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
103816,"Rhodococcus pyridinivorans","scientific name",0,1,33.5,8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
38312,"Rhodococcus rhodnii","scientific name",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1829,"Rhodococcus rhodochrous","scientific name",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1830,"Rhodococcus ruber","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
44752,"Rhodococcus wratislaviensis","scientific name",0,1,27,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1069,"Rhodomicrobium vannielii","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1076,"Rhodopseudomonas palustris","scientific name",NA,0,NA,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
34018,"Rhodospirillum centenum","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1084,"Rhodospirillum photometricum","synonym",0,NA,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1085,"Rhodospirillum rubrum","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
29549,"Rhodothermus marinus","scientific name",0,0,65,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
35788,"Rickettsia africae","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
786,"Rickettsia akari","scientific name",NA,NA,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
787,"Rickettsia australis","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
33990,"Rickettsia bellii","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
788,"Rickettsia canadensis","scientific name",0,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
781,"Rickettsia conorii","scientific name",0,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
42862,"Rickettsia felis","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
35789,"Rickettsia helvetica","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
37816,"Rickettsia honei","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
35790,"Rickettsia japonica","scientific name",0,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
35791,"Rickettsia massiliae","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
33991,"Rickettsia montanensis","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
35792,"Rickettsia parkeri","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
47589,"Rickettsia peacockii","scientific name",0,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
782,"Rickettsia prowazekii","scientific name",0,0,37,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
33992,"Rickettsia rhipicephali","scientific name",0,0,34,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
783,"Rickettsia rickettsii","scientific name",0,0,37,7.45,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
35793,"Rickettsia sibirica","scientific name",0,0,35,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
35794,"Rickettsia slovaca","scientific name",0,0,32,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
785,"Rickettsia typhi","scientific name",0,0,34,7.4,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
59196,"Rickettsiella grylli","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
34085,"Riemerella anatipestifer","scientific name",NA,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
103810,"Riemerella columbina","scientific name",NA,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
120962,"Roseiflexus castenholzii","scientific name",NA,0,50,7.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2434,"Roseobacter denitrificans","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
42443,"Roseobacter litoralis","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2047,"Rothia dentocariosa","scientific name",0,1,37,6.75,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
43675,"Rothia mucilaginosa","scientific name",NA,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28068,"Rubrivivax gelatinosus","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
49319,"Rubrobacter xylanophilus","scientific name",0,1,60,7.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
55218,"Ruegeria lacuscaerulensis","scientific name",0,0,45,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
89184,"Ruegeria pomeroyi","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1264,"Ruminococcus albus","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
40518,"Ruminococcus bromii","scientific name",0,1,37,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
40519,"Ruminococcus callidus","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1265,"Ruminococcus flavefaciens","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
33038,"Ruminococcus gnavus","equivalent name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
46228,"Ruminococcus lactaris","scientific name",0,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
40520,"Ruminococcus obeum","synonym",0,1,NA,6.6,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
33039,"Ruminococcus torques","equivalent name",NA,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
106,"Runella slithyformis","scientific name",NA,0,25,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
40988,"Saccharomonospora azurea","scientific name",1,1,32.5,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
40989,"Saccharomonospora cyanea","scientific name",1,1,32.5,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
40990,"Saccharomonospora glauca","scientific name",1,1,47.5,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
129922,"Saccharomonospora halophila","scientific name",1,1,28,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1852,"Saccharomonospora viridis","scientific name",1,0,55,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
75294,"Saccharomonospora xinjiangensis","scientific name",1,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
86304,"Saccharophagus degradans","scientific name",NA,0,37,7.5,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1836,"Saccharopolyspora erythraea","scientific name",1,1,25,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
60894,"Saccharopolyspora spinosa","scientific name",1,1,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
103731,"Saccharothrix espanaensis","scientific name",0,1,28,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
52603,"Sagittula stellata","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
146919,"Salinibacter ruber","scientific name",NA,0,37,8.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
51367,"Salinivibrio costicola","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
54736,"Salmonella bongori","scientific name",0,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28901,"Salmonella enterica","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
60920,"Sanguibacter keddieii","scientific name",0,1,27.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1008,"Saprospira grandis","scientific name",NA,0,27.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
78259,"Scardovia inopinata","scientific name",0,1,40.25,7.15,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
34078,"Scytonema hofmanni","equivalent name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
826,"Sebaldella termitidis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
134287,"secondary endosymbiont of Heteropsylla cubana","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
135080,"Selenomonas flueggei","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
135082,"Selenomonas infelix","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
135083,"Selenomonas noxia","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
971,"Selenomonas ruminantium","scientific name",NA,0,39,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
69823,"Selenomonas sputigena","scientific name",0,0,36,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
614,"Serratia liquefaciens","scientific name",0,0,26,6.8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
615,"Serratia marcescens","scientific name",0,0,26,6.8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
618,"Serratia odorifera","scientific name",0,0,26,6.8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
82996,"Serratia plymuthica","scientific name",0,0,26,6.8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28151,"Serratia proteamaculans","scientific name",0,0,26,6.8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
138074,"Serratia symbiotica","scientific name",0,0,25,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
60478,"Shewanella amazonensis","scientific name",0,0,37,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
62322,"Shewanella baltica","scientific name",0,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
43661,"Shewanella benthica","scientific name",0,0,4,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56812,"Shewanella frigidimarina","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
70863,"Shewanella oneidensis","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
70864,"Shewanella pealeana","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
24,"Shewanella putrefaciens","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
60217,"Shewanella violacea","scientific name",NA,0,8,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
60961,"Shewanella woodyi","scientific name",NA,0,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
621,"Shigella boydii","scientific name",0,0,37,7.2,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
622,"Shigella dysenteriae","scientific name",0,0,37,7.2,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
623,"Shigella flexneri","scientific name",0,0,37,7.2,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
624,"Shigella sonnei","scientific name",0,0,37,7.2,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
563,"Shimwellia blattae","scientific name",0,0,37,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
63745,"Sideroxydans lithotrophicus","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
83561,"Simkania negevensis","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
72,"Simonsiella muelleri","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
380,"Sinorhizobium fredii","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
110321,"Sinorhizobium medicae","scientific name",0,0,28,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
382,"Sinorhizobium meliloti","scientific name",NA,0,25,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
84109,"Slackia exigua","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
84110,"Slackia heliotrinireducens","scientific name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
63612,"Sodalis glossinidius","scientific name",0,0,25,8,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
76853,"Solibacillus silvestris","scientific name",1,1,25,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
995,"Solitalea canadensis","scientific name",NA,0,NA,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
102148,"Solobacterium moorei","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56,"Sorangium cellulosum","scientific name",1,0,26,9.5,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
2057,"Sphaerobacter thermophilus","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
258,"Sphingobacterium spiritivorum","scientific name",0,0,30,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
46429,"Sphingobium chlorophenolicum","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
121428,"Sphingobium xenophagum","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
13690,"Sphingobium yanoikuyae","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
59803,"Sphingomonas echinoides","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
152682,"Sphingomonas melonis","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
117207,"Sphingopyxis alaskensis","scientific name",0,0,7,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
46355,"Spirochaeta africana","scientific name",0,0,33.5,9.2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
46356,"Spirochaeta alkalica","synonym",0,0,35,9.2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
148,"Spirochaeta bajacaliforniensis","synonym",0,0,36,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
55206,"Spirochaeta smaragdinae","synonym",0,0,37,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
154,"Spirochaeta thermophila","scientific name",0,0,67,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2134,"Spiroplasma melliferum","scientific name",NA,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2145,"Spiroplasma taiwanense","scientific name",NA,NA,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
108,"Spirosoma linguale","scientific name",0,NA,20,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
54311,"Spirulina subsalsa","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
35751,"Sporichthya polymorpha","scientific name",1,1,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
2078,"Sporolactobacillus inulinus","scientific name",1,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
33018,"Sporolactobacillus laevolacticus","scientific name",1,1,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
2378,"Sporomusa ovata","scientific name",1,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
102116,"Stanieria cyanosphaera","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29378,"Staphylococcus arlettae","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1280,"Staphylococcus aureus","scientific name",0,1,33.5,6.5,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
