"tax_id","species_tax_id","species_name","species","reference","metabolism","d1_lo","d1_up","d2_lo","d2_up","doubling_h","accession","source","ref_type"
81424,81424,"Clostridium methoxybenzovorans","[Clostridium] methoxybenzovorans","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.4,0.8,3,5,NA,"AF067965","anaerobic methanogenic pilot-scale digester fed from olive mill wastewater","doi"
84026,84026,"Clostridium methylpentosum","[Clostridium] methylpentosum","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.3,NA,2,NA,NA,"Y18181","human feces","doi"
36847,36847,"Clostridium neopropionicum","Anaerotignum neopropionicum","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.5,0.6,1.4,3,NA,"X76746","an anoxic digestor sludge","doi"
29361,29361,"Clostridium nexile","Tyzzerella nexilis","doi.org/10.1002/9781118960608.gbm00619",NA,0.8,1.7,0.8,6.3,NA,"X73443","human feces as part of the normal flora","doi"
382954,382954,"Clostridium nitrophenolicum","Clostridium nitrophenolicum","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.6,0.9,3.5,5,NA,"AM261414","a subsurface soil sample from a depth of about 3–4 m","doi"
1542,1542,"Clostridium novyi","Clostridium novyi","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.6,1.4,1.6,17,NA,"AB045606","soil, marine sediments, animal wounds, human wounds including gas gangrene","doi"
1543,1543,"Clostridium oceanicum","Clostridium oceanicum","doi.org/10.1002/9781118960608.gbm00619",NA,0.3,1.6,1.7,25.7,NA,"M59101","marine sediments, human feces","doi"
1544,1544,"Clostridium oroticum","Faecalicatena orotica","doi.org/10.1002/9781118960608.gbm00619",NA,0.6,1.6,1.3,3.9,NA,"M59109","black mud from San Francisco Bay, human feces, suprapubic bladder aspirates, a rectal abscess","doi"
29362,29362,"Clostridium papyrosolvens","[Clostridium] papyrosolvens","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,0.8,2,5,NA,"X71852","estuarine sediments","doi"
29346,29346,"Clostridium paradoxum","[Clostridium] paradoxum","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.7,1.1,2,4.5,NA,"Z69939","a sewage plant in Athens, Georgia, USA; aeration pools, anaerobic digestors, digestor effluent","doi"
29363,29363,"Clostridium paraputrificum","Clostridium paraputrificum","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,1.4,1.9,17,NA,"X73445","soil; marine sediments; avian; human infant feces; human adult feces; porcine and bovine feces; human clinical specimens including blood, peritoneal fluid, wounds, and appendicitis","doi"
46609,46609,"Clostridium pascui","Clostridium pascui","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.75,1,3.2,8,NA,"X96736","a donkey pasture in Pakistan; actual habitat unkown and may be the intestinal tract of the donkey","doi"
1501,1501,"Clostridium pasteurianum","Clostridium pasteurianum","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,1.3,2.7,13.2,NA,"M23930","soil","doi"
100174,100174,"Clostridium peptidivorans","Clostridium peptidivorans","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.6,1.2,5,10,NA,"AF156796","olive mill wastewater treatment digester","doi"
1502,1502,"Clostridium perfringens","Clostridium perfringens","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.6,2.4,1.3,19,NA,"M59103","infections in humans, especially from colonic flora","doi"
66219,66219,"Clostridium phytofermentans","Lachnoclostridium phytofermentans","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.5,0.8,3,15,NA,"AF020431","forest soil in Massachusetts, USA","doi"
69208,69208,"Clostridium polyendosporum","Clostridium polyendosporum","doi.org/10.1002/9781118960608.gbm00619","anaerobic",3,4,4,8,NA,"Y18189","meadow-gley soil under rice","doi"
29364,29364,"Clostridium polysaccharolyticum","[Clostridium] polysaccharolyticum","doi.org/10.1002/9781118960608.gbm00619",NA,0.6,1.1,2,15,NA,"X71858","the sheep rumen","doi"
37658,37658,"Clostridium populeti","[Clostridium] populeti","doi.org/10.1002/9781118960608.gbm00619","anaerobic",1,1.5,1.7,3,NA,"X71853","a batch methanogenic fermentation of finely divided hybrid poplar wood","doi"
28446,28446,"Clostridium propionicum","Anaerotignum propionicum","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,0.8,1.3,5,NA,"X77841","black mud in San Francisco Bay, California, USA","doi"
43305,43305,"Clostridium proteoclasticum","Butyrivibrio proteoclasticus","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.4,0.6,1.3,3,NA,"U37378","rumen contents of grazing cattle in New Zealand","doi"
29365,29365,"Clostridium proteolyticum","Hathewaya proteolytica","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.5,NA,2.2,NA,NA,"X73448","chicken manure","doi"
132926,132926,"Clostridium psychrophilum","Clostridium psychrophilum","doi.org/10.1002/9781118960608.gbm00619",NA,1,1.4,2.5,8,33.9,"AJ297443","a microbial mat sample taken from a moated area around Lake Fryxell, Antarctica","doi"
29367,29367,"Clostridium puniceum","Clostridium puniceum","doi.org/10.1002/9781118960608.gbm00619",NA,0.6,NA,1.8,4.2,NA,"X71857","rotting potatoes, a cavity spot lesion in a carrot","doi"
1503,1503,"Clostridium purinilyticum","Gottschalkia purinilyticum","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.1,NA,NA,NA,NA,"M60491","soils exposed to chicken manure, sewage sludge enriched with adenine","doi"
36850,36850,"Clostridium quinii","Clostridium quinii","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",1,NA,2.5,5,NA,"X76745","anaerobic sludge","doi"
1547,1547,"Clostridium ramosum","Erysipelatoclostridium ramosum","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,0.9,2,12.8,NA,"M23731","infant and adult feces; normal human cervix; human infections of the abdominal cavity, genital tract, lung, biliary tract; blood cultures","doi"
36851,36851,"Clostridium rectum","[Clostridium] rectum","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,1.1,1.6,3.1,NA,"X77850","horse manure, beet rhizosphere, rice paddy soil","doi"
84029,84029,"Clostridium roseum","Clostridium roseum","doi.org/10.1002/9781118960608.gbm00619",NA,0.7,0.9,3.2,4.3,NA,"Y18170","German maize (probable habitat is the soil)","doi"
169679,169679,"Clostridium saccharobutylicum","Clostridium saccharobutylicum","doi.org/10.1002/9781118960608.gbm00619",NA,1.4,NA,6.3,NA,NA,"U16147",NA,"doi"
341225,341225,"Clostridium saccharogumia","[Clostridium] saccharogumia","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.9,NA,2,3,NA,"DQ100445","feces of a healthy human male adult","doi"
84030,84030,"Clostridium saccharolyticum","[Clostridium] saccharolyticum","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.5,0.7,3,NA,NA,"Y18185","a methanogenic cellulose-enrichment culture from sewage sludge","doi"
36745,36745,"Clostridium saccharoperbutylacetonicum","Clostridium saccharoperbutylacetonicum","doi.org/10.1002/9781118960608.gbm00619",NA,0.4,0.8,3.1,6.2,NA,"U16122",NA,"doi"
29369,29369,"Clostridium sardiniense","Clostridium sardiniense","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,1.7,1,10,NA,"AB161367","lesions of symptomatic anthrax in sheep, soil, water, feces of infants","doi"
84031,84031,"Clostridium sartagoforme","Clostridium sartagoforme","doi.org/10.1002/9781118960608.gbm00619",NA,0.3,0.9,2.2,8,NA,"Y18175","soil, mud, rumen fluid of healthy and bloating calves; the human gingival crevice; feces of neonates and infants; the feces of approximately 5% of adult subjects tested","doi"
1548,1548,"Clostridium scatologenes","Clostridium scatologenes","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,1.6,3.1,21.2,NA,"M59104","soil, contaminated food, feces of infants undersized at birth","doi"
351628,351628,"Clostridium schirmacherense","Clostridium schirmacherense","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.5,0.7,2,4,NA,"AM114453","lake sediments of Schirmacher Oasis, Antarctica","doi"
29347,29347,"Clostridium scindens","[Clostridium] scindens","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.5,0.7,1,2.5,NA,"AB020883","human feces","doi"
1504,1504,"Clostridium septicum","Clostridium septicum","doi.org/10.1002/9781118960608.gbm00619",NA,0.6,1.9,1.9,35,NA,"U59278","soil; probably the gastrointestinal tract contents of many domesticated animals; rattlesnake venom; feces of human infants and adults; animal infections including wound infections; myositis and enterotoxemia in ruminants and bacteremia; human infections including bacteremia, suppurative infections, necrotizing enterocolitis, and myonecrosis or gas gangrene","doi"
1505,1505,"Clostridium sordellii","Paeniclostridium sordellii","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,1.7,1.6,20.6,NA,"AB075771","soil; normal human feces; human clinical specimens including wounds, penile lesions, blood cultures, abscesses, and abdominal and vaginal drainage; intestinal tracts of both normal and diseased pheasants; bony tissue from dogs with osteomyelitis; bovine intestinal inflammatory lesions; bovine uterus and muscle; alpaca and sheep infections; chicken skin","doi"
29370,29370,"Clostridium sphenoides","[Clostridium] sphenoides","doi.org/10.1002/9781118960608.gbm00619",NA,0.3,1.1,1.3,8.6,NA,"AB075772","soil; marine sediment; dog feces; normal human appendices; feces of from 4–6","doi"
29348,29348,"Clostridium spiroforme","[Clostridium] spiroforme","doi.org/10.1002/9781118960608.gbm00619",NA,0.3,0.5,2,10,NA,"X73441","the feces of healthy humans; the ceca of healthy chickens and rabbits; the ceca of rabbits with diarrhea","doi"
1509,1509,"Clostridium sporogenes","Clostridium sporogenes","doi.org/10.1002/9781118960608.gbm00619",NA,0.3,1.4,1.3,16,NA,"M59115","soil throughout the world; marine and fresh water lake sediment; preserved meat and dairy products; snake venom; feces of sheep and dogs; human infant and adult feces; infections in domestic animals; infections in humans including bacteremia, infective endocarditis, central nervous system, and pleuropulmonary infections; penile lesions; abscesses; war wounds; other pyogenic infections","doi"
1549,1549,"Clostridium sporosphaeroides","[Clostridium] sporosphaeroides","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,0.6,1.8,5.5,NA,"M59116","canned food, human feces","doi"
29351,1510,"Clostridium stercorarium subsp. thermolacticum","[Clostridium] stercorarium","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.7,0.8,2.7,7.7,NA,"X72870","compost","doi"
1511,1511,"Clostridium sticklandii","Acetoanaerobium sticklandii","doi.org/10.1002/9781118960608.gbm00619",NA,0.3,0.5,1.3,3.8,NA,NA,"soil, San Francisco Bay black mud, feces of one subject in Uganda","doi"
253314,253314,"Clostridium straminisolvens","[Clostridium] straminisolvens","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.5,1,3,8,NA,"AB125279","a cellulose-degrading bacterial community","doi"
1512,1512,"Clostridium symbiosum","[Clostridium] symbiosum","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,0.6,1.5,2,NA,"M59112","feces of healthy humans, liver abscesses and blood infections in humans, occasionally from human infections derived from the bowel flora","doi"
420412,420412,"Clostridium tepidiprofundi","Clostridium tepidiprofundi","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.4,0.6,2,3,NA,"EF197795","a deep-sea hydrothermal vent chimney located at 13∘ N on the East Pacific Rise","doi"
29371,29371,"Clostridium termitidis","[Clostridium] termitidis","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.5,NA,4,6,NA,"X71854","gut of wood-feeding termite (Nasutitermes lujae) from Mayombe tropical rainforest, Congo, Central Africa","doi"
1559,1559,"Clostridium tertium","Clostridium tertium","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.5,1.4,1.5,10.2,NA,"AJ245413","soil; guano in Antarctica; the nares of a beagle dog; feces of healthy neonates and infants; appendices of healthy adults; the feces or colonic mucosa of healthy adults; osteomyelitis in a dog; infection in a calf; a variety of conditions in humans including brain abscess, the gingival sulcus of two patients with periodontitis, infections related to the intestinal tract, soft tissue infections, war wounds, and blood","doi"
1513,1513,"Clostridium tetani","Clostridium tetani","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,1.7,2.1,18.1,NA,"X74770","soil throughout the world; human and other animal feces particularly horse feces; the atmosphere in a hospital; occasionally from wounds in animals and wounds in humans including infected gums and teeth, corneal ulcerations, mastoid and middle ear infections, intraperitoneal infection, omphalitis (tetanus neonatorum), postpartum uterine infections, various soft tissue infections related to trauma (including abrasions and lacerations), use of contaminated needles and catgut","doi"
1553,1553,"Clostridium tetanomorphum","Clostridium tetanomorphum","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.7,1,3,10,NA,"DQ241819","septic wounds in London, UK (in 1920)","doi"
29349,29349,"Clostridium thermoalcaliphilum","[Clostridium] thermoalcaliphilum","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.8,1.2,3,20,0.316666666666667,"L11304","sewage plant in Atlanta, Georgia, USA","doi"
29372,29372,"Clostridium thermobutyricum","Clostridium thermobutyricum","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.9,1.1,2,4.5,NA,"X72868","horse manure compost containing straw and wood shavings","doi"
1515,1515,"Clostridium thermocellum","Ruminiclostridium thermocellum","doi.org/10.1002/9781118960608.gbm00619",NA,0.5,0.7,2.5,5,NA,"L09173","sewage digestor sludge, said to be present in “nearly all decaying organic material” (Wiegel, 1980)","doi"
29373,29373,"Clostridium thermopalmarium","Clostridium thermopalmarium","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.7,1,2,8,NA,"X72869","palm wine in Senegal","doi"
84032,84032,"Clostridium thermosuccinogenes","[Clostridium] thermosuccinogenes","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.3,0.4,2,4,NA,"Y18180","beet pulp at a sugar refinery, soil around a Jerusalem artichoke, fresh cow manure, mud from a tropical pond in a botanical garden","doi"
150336,150336,"Clostridium thiosulfatireducens","Clostridium thiosulfatireducens","doi.org/10.1002/9781118960608.gbm00619","anaerobic",0.5,0.6,2,4,NA,"AB317650","upflow anerobic sludge blanket digestors in Mexico treating industrial wastewaters","doi"
1519,1519,"Clostridium tyrobutyricum","Clostridium tyrobutyricum","doi.org/10.1002/9781118960608.gbm00619",NA,1.1,1.6,1.9,13.3,NA,"M59113","gley soil, dairy products, silage, feces of beagle dogs, bovine feces, human adult and infant feces","doi"
119641,119641,"Clostridium uliginosum","Clostridium uliginosum","doi.org/10.1002/9781118960608.gbm00619","anaerobic",1,NA,8,NA,NA,"AJ276992","acidic forest bog","doi"
45497,45497,"Clostridium ultunense","[Clostridium] ultunense","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.5,7,0.5,7,NA,"Z69293","anerobic digester sludge","doi"
52704,52704,"Clostridium vincentii","Clostridium vincentii","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.6,NA,5,NA,NA,"X97432","sediment below the cyanobacterial mat of a low-salinity pond on the McMurdo Ice Shelf in Antarctica","doi"
47246,47246,"Clostridium viride","[Clostridium] viride","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.8,NA,1.2,1.5,NA,"X81125",NA,"doi"
29375,29375,"Clostridium xylanolyticum","[Clostridium] xylanolyticum","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.5,0.8,1.8,3,NA,"X71855","wood chips from Pinus patula that was exposed to the environment for 10 weeks","doi"
100134,100134,"Clostridium xylanovorans","Anaerocolumna xylanovorans","doi.org/10.1002/9781118960608.gbm00619","obligate anaerobic",0.8,1,4,10,NA,"AF116920","olive mill wastewater treatment digester","doi"
78329,78329,"Coenonia anatina","Coenonia anatina","doi.org/10.1002/9781118960608.gbm00303",NA,0.2,0.4,1.25,2.5,NA,"Y17612",NA,"doi"
74426,74426,"Collinsella aerofaciens","Collinsella aerofaciens","doi.org/10.1002/9781118960608.gbm00215","anaerobic",0.3,0.7,1.2,4.3,NA,"AB011816","human feces","doi"
147207,147207,"Collinsella intestinalis","Collinsella intestinalis","doi.org/10.1002/9781118960608.gbm00215","obligate anaerobic",0.3,0.5,1.2,2.2,NA,"AB031063","human feces","doi"
147206,147206,"Collinsella stercoris","Collinsella stercoris","doi.org/10.1002/9781118960608.gbm00215","obligate anaerobic",0.3,0.4,1.3,2.4,NA,"AB03106I","human feces","doi"
89401,89401,"Colwellia demingiae","Colwellia demingiae","doi.org/10.1002/9781118960608.gbm01090",NA,0.4,0.6,1.5,4.5,NA,"U85845",NA,"doi"
89402,89402,"Colwellia hornerae","Colwellia hornerae","doi.org/10.1002/9781118960608.gbm01090",NA,0.4,0.8,1.5,3,NA,"U85847",NA,"doi"
77524,77524,"Colwellia maris","Colwellia maris","doi.org/10.1002/9781118960608.gbm01090","aerobic",0.6,1,2,4,NA,"AB002630",NA,"doi"
28229,28229,"Colwellia psychrerythraea","Colwellia psychrerythraea","doi.org/10.1002/9781118960608.gbm01090",NA,0.5,NA,2.5,3.5,NA,"AF001375",NA,"doi"
89403,89403,"Colwellia psychrotropica","Colwellia psychrotropica","doi.org/10.1002/9781118960608.gbm01090",NA,0.4,0.8,1.5,3,NA,"U85846",NA,"doi"
37450,37450,"Colwellia rossensis","Colwellia rossensis","doi.org/10.1002/9781118960608.gbm01090",NA,0.4,0.8,1.5,3,NA,"U14581",NA,"doi"
117506,117506,"Comamonas denitrificans","Comamonas denitrificans","doi.org/10.1002/9781118960608.gbm00945",NA,1,2,2,6,NA,"AF233877",NA,"doi"
160825,160825,"Comamonas koreensis","Comamonas koreensis","doi.org/10.1002/9781118960608.gbm00945","aerobic",NA,NA,NA,NA,NA,"AF275377",NA,"doi"
