"tax_id","org_name","growth_tmp","metabolism","trophy","doubling_h","reference","ref_type"
84597,"Thermococcus aegaeicus",90,"AN","H",1.1,"Arab H, Vo√‡lker H, Thomm M. Thermococcus aegaeicus sp. nov. and Staphylothermus hellenicus sp. nov., two novel hyperthermophilic archaea isolated from geothermally heated vents off Palaeochori Bay, Milos, Greece. Int J Syst Evol Microbiol. 2000;50(6):2101-2108.","full_text"
44256,"Thermoanaerobacterium polysaccharolyticum",68,"AN","H",2.1,"Cann I, Stroot PG, Mackie KR, White BA, Mackie RI. Characterization of two novel saccharolytic, anaerobic thermophiles, Thermoanaerobacterium polysaccharolyticum sp. nov. and Thermoanaerobacterium zeae sp. nov., and emendation of the genus Thermoanaerobacterium. Int J Syst Evol Microbiol. 2001;51(2):293-302.","full_text"
160792,"Thermoanaerobacterium zeae",67.5,"AN","H",1.8,"Cann I, Stroot PG, Mackie KR, White BA, Mackie RI. Characterization of two novel saccharolytic, anaerobic thermophiles, Thermoanaerobacterium polysaccharolyticum sp. nov. and Thermoanaerobacterium zeae sp. nov., and emendation of the genus Thermoanaerobacterium. Int J Syst Evol Microbiol. 2001;51(2):293-302.","full_text"
118062,"Methanobacterium congolense",39.5,"AN","A",7.5,"Cuzin N, Ouattara AS, Labat M, Garcia JL. Methanobacterium congolense sp. nov., from a methanogenic fermentation of cassava peel. Int J Syst Evol Microbiol. 2001;51(2):489-493.","full_text"
175696,"Thermaerobacter subterraneus",70,"A","H",1.5,"Spanevello MD, Yamamoto H, Patel BKC. Thermaerobacter subterraneus sp. nov., a novel aerobic bacterium from the Great Artesian Basin of Australia, and emendation of the genus Thermaerobacter. Int J Syst Evol Microbiol. 2002;52(3):795-800.","full_text"
156203,"Petrotoga olearia",54.9,"AN","H",1.33,"LÇƒÙHaridon S, Miroshnichenko ML, Hippe H, Fardeau ML, BonchOsmolovskaya EA, Stackebrandt E, et al. Petrotoga olearia sp. nov. and Petrotoga sibirica sp. nov., two thermophilic bacteria isolated from a continental petroleum reservoir in Western Siberia. Int J Syst Evol Microbiol. 2002;52(5):1715-1722.","full_text"
171869,"Thermovibrio ruber",75,"AN","A",1,"Huber H, Diller S, Horn C, Rachel R. Thermovibrio ruber gen. nov., sp. nov., an extremely thermophilic, chemolithoautotrophic, nitratereducing bacterium that forms a deep branch within the phylum Aquificae. Int J Syst Evol Microbiol. 2002;52(5):1859-1865.","full_text"
453960,"Sulfobacillus benefaciens",38.5,"FA","M",3.1,"Johnson DB, Joulian C, dÇƒÙHugues P, Hallberg KB. Sulfobacillus benefaciens sp. nov., an acidophilic facultative anaerobic Firmicute isolated from mineral bioleaching operations. Extremophiles. 2008;12(6):789-798.","full_text"
21,"Phenylobacterium immobile",29,"A","H",7.5,"Lingens F, Blecher R, Blecher H, Blobel F, Eberspa√‡cher J, Fro√‡hner C, et al. Phenylobacterium immobile gen. nov., sp. nov., a gram-negative bacterium that degrades the herbicide chloridazon. Int J Syst Bacteriol. 1985;35(1):26-39.","full_text"
267990,"Lebetimonas acidiphila",50.4,"AN","A",2.08,"Takai K, Hirayama H, Nakagawa T, Suzuki Y, Nealson KH, Horikoshi K. Lebetimonas acidiphila gen. nov., sp. nov., a novel thermophilic, acidophilic, hydrogen-oxidizing chemolithoautotroph within the ÇƒÚEpsilonproteobacteriaÇƒÙ, isolated from a deep-sea hydrothermal fumarole in the Mariana Arc. Int J Syst Evol Microbiol. 2005;55(1):183-189.","full_text"
204470,"Alicyclobacillus pomorum",47.5,"FA","H",1.5,"Goto K, Mochida K, Asahara M, Suzuki M, Kasai H, Yokota A. Alicyclobacillus pomorum sp. nov., a novel thermo-acidophilic, endosporeforming bacterium that does not possess ú‚-alicyclic fatty acids, and emended description of the genus Alicyclobacillus. Int J Syst Evol Microbiol. 2003;53(5):1537-1544.","full_text"
227138,"Tepidibacter formicigenes",45,"AN","H",0.27,"Urios L, Cueff V, Pignet P, Barbier G. Tepidibacter formicigenes sp. nov., a novel spore-forming bacterium isolated from a Mid-Atlantic Ridge hydrothermal vent. Int J Syst Evol Microbiol. 2004;54(2):439-443.","full_text"
1431282,"Methanohalophilus levihalophilus",35,"AN","H",18,"Katayama T, Yoshioka H, Mochimaru H, Meng XY, Muramoto Y, Usami J, et al. Methanohalophilus levihalophilus sp. nov., a slightly halophilic, methylotrophic methanogen isolated from natural gas-bearing deep aquifers, and emended description of the genus Methanohalophilus. Int J Syst Evol Microbiol. 2014;64(Pt 6):2089-2093.","full_text"
229919,"Anaerolinea thermolimosa",50,"AN","H",48,"Yamada T, Sekiguchi Y, Hanada S, Imachi H, Ohashi A, Harada H, et al. Anaerolinea thermolimosa sp. nov., Levilinea saccharolytica gen. nov., sp. nov. and Leptolinea tardivitalis gen. nov., sp. nov., novel filamentous anaerobes, and description of the new classes Anaerolineae classis nov. and Caldilineae classis nov. in the bacterial phylum Chloroflexi. Int J Syst Evol Microbiol. 2006;56(6):1331-1340.","full_text"
229920,"Leptolinea tardivitalis",37,"AN","H",50,"Yamada T, Sekiguchi Y, Hanada S, Imachi H, Ohashi A, Harada H, et al. Anaerolinea thermolimosa sp. nov., Levilinea saccharolytica gen. nov., sp. nov. and Leptolinea tardivitalis gen. nov., sp. nov., novel filamentous anaerobes, and description of the new classes Anaerolineae classis nov. and Caldilineae classis nov. in the bacterial phylum Chloroflexi. Int J Syst Evol Microbiol. 2006;56(6):1331-1340.","full_text"
229921,"Levilinea saccharolytica",38.5,"AN","H",56,"Yamada T, Sekiguchi Y, Hanada S, Imachi H, Ohashi A, Harada H, et al. Anaerolinea thermolimosa sp. nov., Levilinea saccharolytica gen. nov., sp. nov. and Leptolinea tardivitalis gen. nov., sp. nov., novel filamentous anaerobes, and description of the new classes Anaerolineae classis nov. and Caldilineae classis nov. in the bacterial phylum Chloroflexi. Int J Syst Evol Microbiol. 2006;56(6):1331-1340.","full_text"
859243,"Caldilinea tarbellica",55,"AN","H",21,"Gre√≈goire P, Bohli M, Cayol JL, Joseph M, Guasco S, Dubourg K, et al. Caldilinea tarbellica sp. nov., a filamentous, thermophilic, anaerobic bacterium isolated from a deep hot aquifer in the Aquitaine Basin. Int J Syst Evol Microbiol. 2011;61(6):1436-1441.","full_text"
38322,"Thermotoga elfii",66,"AN","H",2.8,"Ravot G, Magot M, Fardeau ML, Patel B, Prensier G, Egan A, et al. Thermotoga elfii sp. nov., a novel thermophilic bacterium from an African oil-producing well. Int J Syst Bacteriol. 1995;45(2):308-314.","full_text"
1204385,"Litorilinea aerophila",55,"A","H",5,"Kale V, Bjo√‡rnsdo√≈ttir SH, Friv8jo√≈nsson O√≈H, Pe√≈tursdo√≈ttir SK, O√≈marsdo√≈ttir S, Hreggviv8sson GO√≈. Litorilinea aerophila gen. nov., sp. nov., an aerobic member of the class Caldilineae, phylum Chloroflexi, isolated from an intertidal hot spring. Int J Syst Evol Microbiol. 2013;63(Pt 3):1149-1154.","full_text"
552,"Erwinia amylovora",30,"FA","H",1.24,"Billing E. The effect of temperature on the growth of the fireblight pathogen, Erwinia amylovora. J Appl Bacteriol. 1974;37(4):643-648.","full_text"
46354,"Thermoanaerobacter wiegelii",67.5,"AN","H",1.2,"Cook GM, Rainey FA, Patel BKC, Morgan HW. Characterization of a new obligately anaerobic thermophile, Thermoanaerobacter wiegelii sp. nov. Int J Syst Bacteriol. 1996;46(1):123-127.","full_text"
29549,"Rhodothermus obamensis",80,"A","H",1.5,"Sako Y, Takai K, Ishida Y, Uchida A, Katayama Y. Rhodothermus obamensis sp. nov., a modern lineage of extremely thermophilic marine bacteria. Int J Syst Bacteriol. 1996;46(4):1099-1104.","full_text"
213806,"Deferribacter abyssi",60,"AN","A",0.92,"Miroshnichenko ML, Slobodkin AI, Kostrikina NA, LÇƒÙHaridon S, Nercessian O, Spring S, et al. Deferribacter abyssi sp. nov., an anaerobic thermophile from deep-sea hydrothermal vents of the Mid-Atlantic Ridge. Int J Syst Evol Microbiol. 2003;53(5):1637-1641.","full_text"
60454,"Porphyrobacter tepidarius",42.7,"A","H",1.22,"Hanada S, Kawase Y, Hiraishi A, Takaichi S, Matsuura K, Shimada K, et al. Porphyrobacter tepidarius sp. nov., a moderately thermophilic aerobic photosynthetic bacterium isolated from a hot spring. Int J Syst Bacteriol. 1997;47(2):408-413.","full_text"
59277,"Methanobacterium subterraneum",40,"AN","A",5.25,"Kotelnikova S, Macario AJL, Pedersen K. Methanobacterium subterraneum sp. nov., a new alkaliphilic, eurythermic and halotolerant methanogen isolated from deep granitic groundwater. Int J Syst Bacteriol. 1998;48(2):357-367.","full_text"
69499,"Petrotoga mobilis",59,"AN","H",12,"Lien T, Madsen M, Rainey FA, Birkeland NK. Petrotoga mobilis sp. nov., from a North Sea oil-production well. Int J Syst Bacteriol. 1998;48(3):1007-1013.","full_text"
354246,"Melitea salexigens",30,"A","H",7.38,"Urios L, Agogue√≈ H, Intertaglia L, Lesongeur F, Lebaron P. Melitea salexigens gen. nov., sp. nov., a gammaproteobacterium from the Mediterranean Sea. Int J Syst Evol Microbiol. 2008;58(11):2479-2483.","full_text"
63656,"Thiomicrospira chilensis",29,"A","A",2.31,"Brinkhoff T, Muyzer G, Wirsen CO, Kuever J. Thiomicrospira chilensis sp. nov., a mesophilic obligately chemolithoautotrophic sulfuroxidizing bacterium isolated from a Thioploca mat. Int J Syst Bacteriol. 1999;49(2):875-879.","full_text"
223786,"Hydrogenimonas thermophila",55,"microA","A",1.16,"Takai K, Nealson KH, Horikoshi K. Hydrogenimonas thermophila gen. nov., sp. nov., a novel thermophilic, hydrogen-oxidizing chemolithoautotroph within the åµ-Proteobacteria, isolated from a black smoker in a Central Indian Ridge hydrothermal field. Int J Syst Evol Microbiol. 2004;54(1):25-32.","full_text"
1323370,"Caloranaerobacter ferrireducens",60,"AN","H",0.92,"Zeng X, Zhang Z, Li X, Jebbar M, Alain K, Shao Z. Caloranaerobacter ferrireducens sp. nov., an anaerobic thermophilic iron (III)-reducing bacterium isolated from a deep-sea hydrothermal sulfide deposits. Int J Syst Evol Microbiol. 2015;p. ijs-0.","full_text"
172049,"Thermococcus sibiricus",78,"AN","H",0.72,"Miroshnichenko ML, Hippe H, Stackebrandt E, Kostrikina NA, Chernyh NA, Jeanthon C, et al. Isolation and characterization of Thermococcus sibiricus sp. nov. from a Western Siberia high-temperature oil reservoir. Extremophiles. 2001;5(2):85-91.","full_text"
455360,"Thalassobaculum salexigens",30,"A","H",3.63,"Urios L, Michotey V, Intertaglia L, Lesongeur F, Lebaron P. Thalassobaculum salexigens sp. nov., a new member of the family Rhodospirillaceae from the NW Mediterranean Sea, and emended description of the genus Thalassobaculum. Int J Syst Evol Microbiol. 2010;60(1):209-213.","full_text"
2288,"Sulfolobus sp.",87.1,"A","M",7.57,"De Rosa M, Gambacorta A, BuÇƒÙLock JD. Extremely thermophilic acidophilic bacteria convergent with Sulfolobus acidocaldarius. J Gen Microbiol. 1975;86(1):156-164.","full_text"
46632,"Picrophilus oshimae",60.1,"A","H",8.5,"Schleper C, Puehler G, Holz I, Gambacorta A, Janekovic D, Santarius U, et al. Picrophilus gen. nov., fam. nov.: a novel aerobic, heterotrophic, thermoacidophilic genus and family comprising archaea capable of growth around pH 0. J Bacteriol. 1995;177(24):7050-7059.","full_text"
274,"Thermus thermophilus",66.9,"A","H",0.29,"Oshima T, Imhori K. Description of Thermus thermophilus (Yoshida and Oshima) comb. nov., a nonsporulating thermophilic bacterium from a Japanese thermal spa. Int J Syst Bacteriol. 1974;24(1):102-112.","full_text"
271,"Thermus aquaticus",69.7,"A","H",0.69,"Brock TD, Freeze H. Thermus aquaticus gen. n. and sp. n., a nonsporulating extreme thermophile. J Bacteriol. 1969;98(1):289-297.","full_text"
2190,"Methanococcus jannaschii",85.6,"AN","A",0.48,"Jones WJ, Leigh JA, Mayer F, Woese CR, Wolfe RS. Methanococcus jannaschii sp. nov., an extremely thermophilic methanogen from a submarine hydrothermal vent. Arch Microbiol. 1983;136(4):254-261.","full_text"
405212,"Alicyclobacillus acidocaldarius",65.1,"FA","H",0.38,"Darland G, Brock TD. Bacillus acidocaldarius sp. nov., an acidophilic thermophilic spore-forming bacterium. J Gen Microbiol. 1971;67(1):9-15.","full_text"
110500,"Pelotomaculum thermopropionicum",55,"AN","H",10.05,"Imachi H, Sekiguchi Y, Kamagata Y, Hanada S, Ohashi A, Harada H. Pelotomaculum thermopropionicum gen. nov., sp. nov., an anaerobic, thermophilic, syntrophic propionate-oxidizing bacterium. Int J Syst Evol Microbiol. 2002;52(5):1729-1735.","full_text"
85874,"Thermacetogenium phaeum",58,"AN","A",22.79,"Hattori S, Kamagata Y, Hanada S, Shoun H. Thermacetogenium phaeum gen. nov., sp. nov., a strictly anaerobic, thermophilic, syntrophic acetateoxidizing bacterium. Int J Syst Evol Microbiol. 2000;50(4):1601-1609.","full_text"
33941,"Geobacillus thermoleovorans",65,"FA","H",0.28,"Lee DW, Koh YS, Kim KJ, Kim BC, Choi HJ, Kim DS, et al. Isolation and characterization of a thermophilic lipase from Bacillus thermoleovorans ID-1. FEMS Microbiol Lett. 1999;179(2):393-400.","full_text"
2325,"Thermoanaerobacter kivui",64,"AN","H",2.32,"Leigh JA, Mayer F, Wolfe RS. Acetogenium kivui, a new thermophilic hydrogen-oxidizing acetogenic bacterium. Arch Microbiol. 1981;129(4):275-280.","full_text"
583357,"Thermoanaerobacter mathranii",68.9,"AN","H",1.24,"Larsen L, Nielsen P, Ahring BK. Thermoanaerobacter mathranii sp. nov., an ethanol-producing, extremely thermophilic anaerobic bacterium from a hot spring in Iceland. Arch Microbiol. 1997;168(2):114-119.","full_text"
1222016,"Caldicellulosiruptor changbaiensis",74.4,"AN","H",1.02,"Bing W, Wang H, Zheng B, Zhang F, Zhu G, Feng Y, et al. Caldicellulosiruptor changbaiensis sp. nov., a cellulolytic and hydrogen-producing bacterium from a hot spring. Int J Syst Evol Microbiol. 2015;65(Pt 1):293-297.","full_text"
1097,"Chlorobium tepidum",46.9,"AN","A",1.44,"Wahlund TM, Woese CR, Castenholz RW, Madigan MT. A thermophilic green sulfur bacterium from New Zealand hot springs, Chlorobium tepidum sp. nov. Arch Microbiol. 1991;156(2):81-90.","full_text"
332168,"Halococcus hamelinensis",37,"A","H",14,"Goh F, Leuko S, Allen MA, Bowman JP, Kamekura M, Neilan BA, et al. Halococcus hamelinensis sp. nov., a novel halophilic archaeon isolated from stromatolites in Shark Bay, Australia. Int J Syst Evol Microbiol. 2006;56(6):1323-1329.","full_text"
29292,"Pyrococcus abyssi",95.9,"AN","H",0.55,"Erauso G, Reysenbach AL, Godfroy A, Meunier JR, Crump B, Partensky F, et al. Pyrococcus abyssi sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent. Arch Microbiol. 1993;160(5):338-349.","full_text"
128,"Isosphaera pallida",40.6,"A","H",17.35,"Giovannoni SJ, Schabtach E, Castenholz RW. Isosphaera pallida, gen. and comb. nov., a gliding, budding eubacterium from hot springs. Arch Microbiol. 1987;147(3):276-284.","full_text"
184117,"Thermoproteus uzoniensis",86.3,"AN","H",1.95,"Bonch-Osmolovskaya EA, Miroshnichenko ML, Kostrikina NA, Chernych NA, Zavarzin GA. Thermoproteus uzoniensis sp. nov., a new extremely thermophilic archaebacterium from Kamchatka continental hot springs. Arch Microbiol. 1990;154(6):556-559.","full_text"
28049,"Acidothermus cellulolyticus",59.4,"A","H",4.6,"Mohagheghi A, Grohmann KMMH, Himmel M, Leighton L, Updegraff DM. Isolation and characterization of Acidothermus cellulolyticus gen. nov., sp. nov., a new genus of thermophilic, acidophilic, cellulolytic bacteria. Int J Syst Bacteriol. 1986;36(3):435-443.","full_text"
940,"Hydrogenobacter thermophilus",71.7,"A","A",1.9,"Kawasumi T, Igarashi Y, Kodama T, Minoda Y. Hydrogenobacter thermophilus gen. nov., sp. nov., an extremely thermophilic, aerobic, hydrogen-oxidizing bacterium. Int J Syst Bacteriol. 1984;34(1):5-10.","full_text"
86170,"Syntrophothermus lipocalidus",55.4,"AN","H",17.86,"Sekiguchi Y, Kamagata Y, Nakamura K, Ohashi A, Harada H. Syntrophothermus lipocalidus gen. nov., sp. nov., a novel thermophilic, syntrophic, fatty-acid-oxidizing anaerobe which utilizes isobutyrate. Int J Syst Evol Microbiol. 2000;50(2):771-779.","full_text"
182900,"Persephonella guaymasensis",70.2,"microA","A",4.64,"Go√‡tz D, Banta A, Beveridge TJ, Rushdi AI, Simoneit BRT, Reysenbach AL. Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp. nov., two novel, thermophilic, hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents. Int J Syst Evol Microbiol. 2002;52(4):1349-1359.","full_text"
309805,"Persephonella marina",73.2,"microA","A",3.35,"Go√‡tz D, Banta A, Beveridge TJ, Rushdi AI, Simoneit BRT, Reysenbach AL. Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp. nov., two novel, thermophilic, hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents. Int J Syst Evol Microbiol. 2002;52(4):1349-1359.","full_text"
33059,"Thiobacillus caldus",45.1,"A","M",2.48,"Hallberg KB, Lindstro√‡m EB. Characterization of Thiobacillus caldus sp. nov., a moderately thermophilic acidophile. Microbiology. 1994;140(12):3451-3456. Mixotroph which requires low ph, grows at 45C when at low ph -grows slowly as a result i.e. one reason why things gro slowly.","full_text"
1741,"Thermodesulfobacterium commune",69.6,"AN","H",2.31,"Zeikus JG, Dawson MA, Thompson TE, Ingvorsen K, Hatchikian EC. Microbial ecology of volcanic sulphidogenesis: isolation and characterization of Thermodesulfobacterium commune gen. nov. and sp. nov. J Gen Microbiol. 1983;129(4):1159-1169.","full_text"
192731,"Halomicronema excentricum",40,"A","A",71.08,"Abed RM, Garcia-Pichel F, Herna√≈ndez-Marine√≈ M. Polyphasic characterization of benthic, moderately halophilic, moderately thermophilic cyanobacteria with very thin trichomes and the proposal of Halomicronema excentricum gen. nov., sp. nov. Arch Microbiol. 2002;177(5):361-370.","full_text"
177758,"Thermotoga lettingae",64.9,"AN","H",3.14,"Balk M, Weijma J, Stams AJM. Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor. Int J Syst Evol Microbiol. 2002;52(4):1361-1368.","full_text"
33950,"Clostridium thermosulfurogenes",59.5,"AN","H",1.78,"Schink B, Zeikus J. Clostridium thermosulfurogenes sp. nov., a new thermophile that produces elemental sulphur from thiosulphate. J Gen Microbiol. 1983;129(4):1149-1158.","full_text"
179637,"Halococcus dombrowskii",37,"A","H",27.5,"Stan-Lotter H, Pfaffenhuemer M, Legat A, Busse HJ, Radax C, Gruber C. Halococcus dombrowskii sp. nov., an archaeal isolate from a Permian alpine salt deposit. Int J Syst Evol Microbiol. 2002;52(5):1807-1814.","full_text"
