isolate.code,curve.code,genus,species,name,group,environment,temperature,inv.kT,r,ln.r,ln.rM,ln.rT,bv,ln.m,wts,colors,symbol,mte.analysis
132,650,Eucampia,zodiacus,Eucampia zodiacus,Diatoms,marine,15,40.27264589,1.26845901,0.237802786,2.193908193,13.12504947,3.763641696,-5.991088931,0.166666667,brown,21,0
132,650,Eucampia,zodiacus,Eucampia zodiacus,Diatoms,marine,20,39.58575103,2.13489276,0.758416416,2.714521823,13.42585675,3.763641696,-5.991088931,0.166666667,brown,21,1
132,650,Eucampia,zodiacus,Eucampia zodiacus,Diatoms,marine,25,38.92189473,2.09330394,0.73874365,2.694849057,13.19374996,3.763641696,-5.991088931,0.166666667,brown,21,0
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,20,39.58575103,0.028,-3.575550769,-2.418381786,9.09188956,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,21,39.45117428,0.098,-2.3227878,-1.165618817,10.30158797,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,24,39.05287873,0.185,-1.687399454,-0.530230471,10.80952174,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,748,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,24,39.05287873,0.373,-0.986176859,0.170992124,11.51074433,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,748,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,26,38.79178644,0.645,-0.438504962,0.718664021,11.9748667,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,27,38.66254511,0.249,-1.390302383,-0.2331334,10.98171205,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,748,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,28,38.53416209,0.771,-0.260066905,0.897102077,12.07086496,2.361727836,-9.186834626,0.083333333,darkblue,24,1
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,30,38.27993704,0.21,-1.560647748,-0.403478765,10.68893211,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,31,38.1540783,0.155,-1.864330162,-0.707161179,10.34497489,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,748,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,31,38.1540783,0.631,-0.460449416,0.696719566,11.74885564,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,32,38.02904445,0.149,-1.903808973,-0.74663999,10.26548525,2.361727836,-9.186834626,0.083333333,darkblue,24,0
134,702,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,34,37.78141922,0.072,-2.63108916,-1.473920177,9.458964991,2.361727836,-9.186834626,0.083333333,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,11,40.83956683,0.05,-2.995732274,-2.14460151,10.07292911,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,14,40.4128954,0.318,-1.145703896,-0.294573132,11.78642263,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,14,40.4128954,0.381,-0.964955904,-0.11382514,11.96717062,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,14,40.4128954,0.444,-0.811930717,0.039200047,12.12019581,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,17,39.99504709,0.476,-0.742337425,0.108793339,12.05607765,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,17,39.99504709,0.54,-0.616186139,0.234944624,12.18222893,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,17,39.99504709,0.604,-0.504181081,0.346949683,12.29423399,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,20,39.58575103,0.604,-0.504181081,0.346949683,12.16325925,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,20,39.58575103,0.604,-0.504181081,0.346949683,12.16325925,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,20,39.58575103,0.805,-0.216913002,0.634217762,12.45052733,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,23,39.1847473,0.656,-0.42159449,0.429536274,12.11752465,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,23,39.1847473,0.667,-0.404965233,0.446165531,12.1341539,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,23,39.1847473,0.826,-0.191160505,0.659970258,12.34795863,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,26,38.79178644,0.656,-0.42159449,0.429536274,11.99177717,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,26,38.79178644,0.752,-0.285018955,0.566111809,12.12835271,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,26,38.79178644,0.815,-0.204567166,0.646563598,12.2088045,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,29,38.40662887,0.678,-0.388607991,0.462522773,11.90151325,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,29,38.40662887,0.805,-0.216913002,0.634217762,12.07320824,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,29,38.40662887,0.836,-0.179126666,0.672004098,12.11099457,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,32,38.02904445,0.614,-0.487760351,0.363370413,11.68153387,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,32,38.02904445,0.773,-0.25747623,0.593654534,11.91181799,1.824714867,-10.4109875,0.045454545,darkblue,24,0
135,102,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,32,38.02904445,0.879,-0.128970381,0.722160383,12.04032384,1.824714867,-10.4109875,0.045454545,darkblue,24,1
136,108,Chlorella,,Chlorella ,Greens,freshwater,8,41.27534382,0.032,-3.442019376,-2.483064964,9.766090645,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,11,40.83956683,0.086,-2.453407983,-1.49445357,10.6152534,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,11,40.83956683,0.086,-2.453407983,-1.49445357,10.6152534,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,11,40.83956683,0.15,-1.897119985,-0.938165572,11.1715414,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,14,40.4128954,0.257,-1.358679194,-0.399724781,11.57344733,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,14,40.4128954,0.289,-1.241328591,-0.282374178,11.69079794,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,14,40.4128954,0.354,-1.038458366,-0.079503953,11.89366816,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,17,39.99504709,0.632,-0.458865885,0.500088528,12.33954919,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,17,39.99504709,0.654,-0.424647928,0.534306485,12.37376714,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,17,39.99504709,0.686,-0.376877651,0.582076761,12.42153742,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,20,39.58575103,0.686,-0.376877651,0.582076761,12.29056268,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,20,39.58575103,0.857,-0.15431736,0.804637052,12.51312297,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,20,39.58575103,0.911,-0.093212382,0.865742031,12.57422795,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,23,39.1847473,1.029,0.028587457,0.98754187,12.56770659,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,23,39.1847473,1.093,0.088926209,1.047880622,12.62804535,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,23,39.1847473,1.157,0.145830448,1.104784861,12.68494959,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,26,38.79178644,1.082,0.07881118,1.037765593,12.49218284,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,26,38.79178644,1.125,0.117783036,1.076737448,12.5311547,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,26,38.79178644,1.243,0.217527813,1.176482225,12.63089947,2.013915739,-9.979692907,0.04,green3,22,1
136,108,Chlorella,,Chlorella ,Greens,freshwater,29,38.40662887,1.018,0.017839918,0.976794331,12.30796116,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,29,38.40662887,1.093,0.088926209,1.047880622,12.37904745,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,29,38.40662887,1.146,0.136277618,1.095232031,12.42639886,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,32,38.02904445,1.05,0.048790164,1.007744577,12.21808439,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,32,38.02904445,1.093,0.088926209,1.047880622,12.25822043,2.013915739,-9.979692907,0.04,green3,22,0
136,108,Chlorella,,Chlorella ,Greens,freshwater,32,38.02904445,1.168,0.155292884,1.114247297,12.32458711,2.013915739,-9.979692907,0.04,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,8,41.27534382,0.211,-1.555897146,-0.144751869,11.65221288,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,8,41.27534382,0.253,-1.37436579,0.036779486,11.83374423,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,8,41.27534382,0.284,-1.258781041,0.152364235,11.94932898,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,11,40.83956683,0.505,-0.68319685,0.727948426,12.38546454,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,11,40.83956683,0.505,-0.68319685,0.727948426,12.38546454,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,11,40.83956683,0.505,-0.68319685,0.727948426,12.38546454,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,14,40.4128954,0.621,-0.476424197,0.934721079,12.45570233,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,14,40.4128954,0.642,-0.443166975,0.967978301,12.48895955,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,14,40.4128954,0.674,-0.394525168,1.016620108,12.53760136,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,17,39.99504709,0.832,-0.183922838,1.227222438,12.61449223,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,17,39.99504709,0.853,-0.158995731,1.252149545,12.63941934,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,17,39.99504709,0.863,-0.147340588,1.263804688,12.65107448,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,20,39.58575103,0.926,-0.076881044,1.334264232,12.59055928,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,20,39.58575103,0.958,-0.042907501,1.368237775,12.62453283,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,20,39.58575103,0.978,-0.022245609,1.388899667,12.64519472,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,23,39.1847473,0.958,-0.042907501,1.368237775,12.49621164,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,23,39.1847473,1.07,0.067658648,1.478803925,12.60677779,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,23,39.1847473,1.14,0.131028262,1.542173538,12.6701474,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,26,38.79178644,1.168,0.155292884,1.56643816,12.56866455,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,26,38.79178644,1.2,0.182321557,1.593466833,12.59569322,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,26,38.79178644,1.253,0.225540676,1.636685952,12.63891234,2.807386433,-8.170929454,0.037037037,green3,22,1
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,29,38.40662887,1.095,0.090754363,1.501899639,12.3808756,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,29,38.40662887,1.095,0.090754363,1.501899639,12.3808756,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,29,38.40662887,1.168,0.155292884,1.56643816,12.44541412,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,32,38.02904445,1.179,0.164666622,1.575811898,12.33396085,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,32,38.02904445,1.189,0.173112618,1.584257894,12.34240684,2.807386433,-8.170929454,0.037037037,green3,22,0
137,105,Golenkinia,radiata,Golenkinia radiata,Greens,freshwater,32,38.02904445,1.2,0.182321557,1.593466833,12.35161578,2.807386433,-8.170929454,0.037037037,green3,22,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,12,40.69634548,0.034,-3.381394754,-0.870404551,9.6414358,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,14,40.4128954,0.208,-1.570217199,0.940773004,11.36190933,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,16,40.13336647,0.227,-1.482805262,1.028184942,11.35987201,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,18,39.85767788,0.433,-0.837017551,1.673972653,11.91743937,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,20,39.58575103,0.435,-0.832409248,1.678580956,11.83503108,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,22,39.31750945,0.494,-0.705219762,1.805770442,11.87638326,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,24,39.05287873,0.574,-0.555125883,1.955864321,11.94179531,4.73731202,-3.771549744,0.1,red,23,1
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,26,38.79178644,0.521,-0.652005237,1.858984966,11.76136642,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,28,38.53416209,0.521,-0.652005237,1.858984966,11.67892663,4.73731202,-3.771549744,0.1,red,23,0
138,760,Biceratium,furca,Biceratium furca,Dinoflagellates,marine,30,38.27993704,0.267,-1.320506621,1.190483583,10.92907323,4.73731202,-3.771549744,0.1,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,14,40.4128954,0.223,-1.500583508,0.956493114,11.43154302,4.6427085,-3.987204073,0.111111111,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,16,40.13336647,0.177,-1.731605546,0.725471075,11.11107172,4.6427085,-3.987204073,0.111111111,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,18,39.85767788,0.271,-1.305636458,1.151440163,11.44882046,4.6427085,-3.987204073,0.111111111,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,20,39.58575103,0.351,-1.046969056,1.410107566,11.62047127,4.6427085,-3.987204073,0.111111111,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,22,39.31750945,0.364,-1.010601411,1.44647521,11.57100161,4.6427085,-3.987204073,0.111111111,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,24,39.05287873,0.378,-0.972861083,1.484215538,11.52406011,4.6427085,-3.987204073,0.111111111,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,26,38.79178644,0.525,-0.644357016,1.812719605,11.76901465,4.6427085,-3.987204073,0.111111111,red,23,1
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,28,38.53416209,0.465,-0.765717873,1.691358748,11.565214,4.6427085,-3.987204073,0.111111111,red,23,0
139,761,Neoceratium,fusus,Neoceratium fusus,Dinoflagellates,marine,30,38.27993704,0.217,-1.527857925,0.929218696,10.72172193,4.6427085,-3.987204073,0.111111111,red,23,0
140,43,Chaetoceros,pseudocurvisetus,Chaetoceros pseudocurvisetus,Diatoms,marine,20,39.58575103,1.174,0.160416721,1.908112463,12.82785705,3.397940009,-6.824727591,0.333333333,brown,21,0
140,43,Chaetoceros,pseudocurvisetus,Chaetoceros pseudocurvisetus,Diatoms,marine,25,38.92189473,1.622,0.483659956,2.231355697,12.93866627,3.397940009,-6.824727591,0.333333333,brown,21,1
140,43,Chaetoceros,pseudocurvisetus,Chaetoceros pseudocurvisetus,Diatoms,marine,30,38.27993704,1.031,0.030529205,1.778224947,12.28010906,3.397940009,-6.824727591,0.333333333,brown,21,0
141,68,Anabaena,,Anabaena ,Cyanobacteria,freshwater,20,39.58575103,0.407570542,-0.897541252,0.141241126,11.76989908,2.15399188,-9.660381044,0.2,darkblue,24,0
141,68,Anabaena,,Anabaena ,Cyanobacteria,freshwater,24,39.05287873,0.528178152,-0.638321643,0.400460735,11.85859955,2.15399188,-9.660381044,0.2,darkblue,24,0
141,68,Anabaena,,Anabaena ,Cyanobacteria,freshwater,28,38.53416209,0.577391601,-0.549234558,0.48954782,11.78169731,2.15399188,-9.660381044,0.2,darkblue,24,0
141,68,Anabaena,,Anabaena ,Cyanobacteria,freshwater,32,38.02904445,0.867127123,-0.142569689,0.89621269,12.02672454,2.15399188,-9.660381044,0.2,darkblue,24,1
141,68,Anabaena,,Anabaena ,Cyanobacteria,freshwater,35,37.65881199,0.410343131,-0.890761564,0.148020814,11.16005827,2.15399188,-9.660381044,0.2,darkblue,24,0
142,69,Aphanizomenon,flos-aquae,Aphanizomenon flos-aquae,Cyanobacteria,freshwater,8,41.27534382,0.16,-1.832581464,-0.9814507,11.37552856,1.824714867,-10.4109875,0.038461538,darkblue,24,0
