ref_code,reference
631,"Burger-Wiersma T, Stal LJ, Mur LR. Prochlorthrix hollandica gen. nov. sp. nov., a filamentous oxygenic photoautotrophic procaryote containing chlorophylls a and b: Assignment to Prochlorotrichaceae fam. nov. and order Prochlorales Florenzano, Balloni, and Materassi 1986, with emendation of the ordinal description. Int J Syst Bacteriol. 1989;39(3):250-257."
632,"Boone DR, Mathrani IM, Liu Y, Menaia JAGF, Mah RA, Boone JE. Isolation and characterization of Methanohalophilus portucalensis sp. nov. and DNA reassociation study of the genus Methanohalophilus. Int J Syst Bacteriol. 1993;43(3):430-437."
633,"Jiang B, Parshina SN, Van Doesburg W, Lomans BP, Stams AJM. Methanomethylovorans thermophila sp. nov., a thermophilic, methylotrophic methanogen from an anaerobic reactor fed with methanol. Int J Syst Evol Microbiol. 2005;55(6):2465-2470."
634,"Boone DR, Liu Y, Zhao ZJ, Balkwill DL, Drake GR, Stevens TO, et al. Bacillus infernus sp. nov., an Fe (III)-and Mn (IV)-reducing anaerobe from the deep terrestrial subsurface. Int J Syst Bacteriol. 1995;45(3):441-448."
635,"Tenreiro S, Nobre MF, Da Costa MS. Thermus silvanus sp. nov. and Thermus chliarophilus sp. nov., two new species related to Thermus ruber but with lower growth temperatures. Int J Syst Bacteriol. 1995;45(4):633-639."
636,"Nakagawa S, Takai K, Inagaki F, Horikoshi K, Sako Y. Nitratiruptor tergarcus gen. nov., sp. nov. and Nitratifractor salsuginis gen. nov., sp. nov., nitrate-reducing chemolithoautotrophs of the ε-Proteobacteria isolated from a deep-sea hydrothermal system in the Mid-Okinawa Trough. Int J Syst Evol Microbiol. 2005;55(2):925-933."
637,"Bogdanova TI, Tsaplina IA, Kondrat’eva TF, Duda VI, Suzina NE, Melamud VS, et al. Sulfobacillus thermotolerans sp. nov., a thermotolerant, chemolithotrophic bacterium. Int J Syst Evol Microbiol. 2006;56(5):1039-1042."
638,"Sakai S, Imachi H, Hanada S, Ohashi A, Harada H, Kamagata Y. Methanocella paludicola gen. nov., sp. nov., a methane-producing archaeon, the first isolate of the lineage ‘Rice Cluster I’, and proposal of the new archaeal order Methanocellales ord. nov. Int J Syst Evol Microbiol. 2008;58(4):929-936."
639,"Sprenger WW, van Belzen MC, Rosenberg J, Hackstein JH, Keltjens JT. Methanomicrococcus blatticola gen. nov., sp. nov., a methanol-and methylamine-reducing methanogen from the hindgut of the cockroach Periplaneta americana. Int J Syst Evol Microbiol. 2000;50(6):1989-1999."
640,"Kratz WA, Myers J. Nutrition and growth of several blue-green algae. Am J Bot. 1955;p. 282-287."
641,"Sowers KR, Ferry JG. Isolation and characterization of a methylotrophic marine methanogen, Methanococcoides methylutens gen. nov., sp. nov. Appl Environ Microbiol. 1983;45(2):684-690."
642,"Pley U, Schipka J, Gambacorta A, Jannasch HW, Fricke H, Rachel R, et al. Pyrodictium abyssi sp. nov. represents a novel heterotrophic marine archaeal hyperthermophile growing at 110 C. Syst Appl Microbiol. 1991;14(3):245-253."
643,"Drent WJ, Lahpor GA, Wiegant WM, Gottschal JC. Fermentation of inulin by Clostridium thermosuccinogenes sp. nov., a thermophilic anaerobic bacterium isolated from various habitats. Appl Environ Microbiol. 1991;57(2):455-462."
644,"Liaw HJ, Mah RA. Isolation and characterization of Haloanaerobacter chitinovorans gen. nov., sp. nov., a halophilic, anaerobic, chitinolytic bacterium from a solar saltern. Appl Environ Microbiol. 1992;58(1):260-266."
645,"Kashefi K, Holmes DE, Reysenbach AL, Lovley DR. Use of Fe (III) as an electron acceptor to recover previously uncultured hyperthermophiles: isolation and characterization of Geothermobacterium ferrireducens gen. nov., sp. nov. Appl Environ Microbiol. 2002;68(4):1735-1742."
646,"Kaksonen AH, Plumb JJ, Robertson WJ, Spring S, Schumann P, Franzmann PD, et al. Novel thermophilic sulfate-reducing bacteria from a geothermally active underground mine in Japan. Appl Environ Microbiol. 2006;72(5):3759-3762."
647,"Thrash JC, Ahmadi S, Torok T, Coates JD. Magnetospirillum bellicus sp. nov., a novel dissimilatory perchlorate-reducing alphaproteobacterium isolated from a bioelectrical reactor. Appl Environ Microbiol. 2010;76(14):4730-4737."
648,"Wu SY, Lai MC. Methanogenic archaea isolated from Taiwan’s Chelungpu Fault. Appl Environ Microbiol. 2011;77(3):830-838."
649,"Cao Y, Chastain RA, Eloe EA, Nogi Y, Kato C, Bartlett DH. Novel psychropiezophilic Oceanospirillales species Profundimonas piezophila gen. nov., sp. nov., isolated from the deep-sea environment of the Puerto Rico Trench. Appl Environ Microbiol. 2014;80(1):54-60."
650,"Mladenovska Z, Mathrani IM, Ahring BK. Isolation and characterization of Caldicellulosiruptor lactoaceticus sp. nov., an extremely thermophilic, cellulolytic, anaerobic bacterium. Arch Microbiol. 1995;163(3):223-230."
651,"Jones WJ, Paynter MJB, Gupta R. Characterization of Methanococcus maripaludis sp. nov., a new methanogen isolated from salt marsh sediment. Arch Microbiol. 1983;135(2):91-97."
652,"Rabus R, Brüchert V, Amann J, Könneke M. Physiological response to temperature changes of the marine, sulfate-reducing bacterium Desulfobacterium autotrophicum. FEMS Microbiol Ecol. 2002;42(3):409-417."
653,"Tiago I, Pires C, Mendes V, Morais PV, Da Costa M, Veríssimo A. Microcella putealis gen. nov., sp. nov., a Gram-positive alkaliphilic bacterium isolated from a nonsaline alkaline groundwater. Syst Appl Microbiol. 2005;28(6):479-487."
654,"Tiago I, Mendes V, Pires C, Morais PV, Veríssimo A. Chimaereicella alkaliphila gen. nov., sp. nov., a Gram-negative alkaliphilic bacterium isolated from a nonsaline alkaline groundwater. Syst Appl Microbiol. 2006;29(2):100-108."
655,"Parshina SN, Ermakova AV, Bomberg M, Detkova EN. Methanospirillum stamsii sp. nov., a psychrotolerant, hydrogenotrophic, methanogenic archaeon isolated from an anaerobic expanded granular sludge bed bioreactor operated at low temperature. Int J Syst Evol Microbiol. 2014;64(Pt 1):180-186."
656,"Yi H, Chun J. Flavobacterium weaverense sp. nov. and Flavobacterium segetis sp. nov., novel psychrophiles isolated from the Antarctic. Int J Syst Evol Microbiol. 2006;56(6):1239-1244."
657,"Nogi Y, Hosoya S, Kato C, Horikoshi K. Colwellia piezophila sp. nov., a novel piezophilic species from deep-sea sediments of the Japan Trench. Int J Syst Evol Microbiol. 2004;54(5):1627-1631."
658,"Sattley WM, Madigan MT. Isolation, characterization, and ecology of cold-active, chemolithotrophic, sulfur-oxidizing bacteria from perennially ice-covered Lake Fryxell, Antarctica. Appl Environ Microbiol. 2006;72(8):5562-5568."
659,"Bhadsavle CH, Shehata TE, Collins EB. Isolation and identification of psychrophilic species of Clostridium from milk. Appl Microbiol. 1972;24(5):699-702."
660,"Canion A, Prakash O, Green SJ, Jahnke L, Kuypers MMM, Kostka JE. Isolation and physiological characterization of psychrophilic denitrifying bacteria from permanently cold Arctic fjord sediments (Svalbard, Norway). Environ Microbiol. 2013;15(5):1606-1618."
661,"Bajard S, Rosso L, Fardel G, Flandrois JP. The particular behaviour of Listeria monocytogenes under sub-optimal conditions. Int J Food Microbiol. 1996;29(2):201-211."
662,"Moschonas G, Bolton DJ. Characterization of a potentially novel ‘blown pack’ spoilage bacterium isolated from bovine hide. J Appl Microbiol. 2013;114(3):771-777."
663,"Shcherbakova VA, Chuvil’skaya NA, Rivkina EM, Pecheritsyna SA, Suetin SV, Laurinavichius KS, et al. Novel halotolerant bacterium from cryopeg in permafrost: Description of Psychrobacter muriicola sp. nov. Microbiology. 2009;78(1):84-91."
664,"Spring S, Merkhoffer B, Weiss N, Kroppenstedt RM, Hippe H, Stackebrandt E. Characterization of novel psychrophilic clostridia from an Antarctic microbial mat: description of Clostridium frigoris sp. nov., Clostridium lacusfryxellense sp. nov., Clostridium bowmanii sp. nov. and Clostridium psychrophilum sp. nov. and reclassification of Clostridium laramiense as Clostridium estertheticum subsp. laramiense subsp. nov. Int J Syst Evol Microbiol. 2003;53(4):1019-1029."
665,"Hokanson KEF, Kleiner CF, Thorslund TW. Effects of constant temperatures and diel temperature fluctuations on specific growth and mortality rates and yield of juvenile rainbow trout, Salmo gairdneri. J Fish Res Board Can. 1977;34(5):639-648."
666,"Montagnes DJS, Franklin DJ. Effect of temperature on diatom volume, growth rate, and carbon and nitrogen content: reconsidering some paradigms. Limnol Oceanogr. 2001;46(8):2008-2018."
667,"Christian RR, Wiebe WJ. The effects of temperature upon the reproduction and respiration of a marine obligate psychrophile. Can J Microbiol. 1974;20(10):1341-1345."
668,Gounot AM. Effects of temperature on the growth of psychrophilic bacteria from glaciers. Can J Microbiol. 1976;22(6):839-846.
669,"Shehata TE, Duran A, Collins EB. Influence of temperature on the growth of psychrophilic strains of Bacillus. J Dairy Sci. 1971;54(11):1579-1582."
670,"Sonne-Hansen J, Ahring BK. Thermodesulfobacterium hveragerdense sp. nov., and Thermodesulfovibrio islandicus sp. nov., two thermophilic sulfate reducing bacteria isolated from a Icelandic hot spring. Syst Appl Microbiol. 1999;22(4):559-564."
671,"Miranda-Tello E, Fardeau ML, Fernández L, Ramírez F, Cayol JL, Thomas P, et al. Desulfovibrio capillatus sp. nov., a novel sulfatereducing bacterium isolated from an oil field separator located in the Gulf of Mexico. Anaerobe. 2003;9(2):97-103."
672,"Singh N, Kendall MM, Liu Y, Boone DR. Isolation and characterization of methylotrophic methanogens from anoxic marine sediments in Skan Bay, Alaska: description of Methanococcoides alaskense sp. nov., and emended description of Methanosarcina baltica. Int J Syst Evol Microbiol. 2005;55(6):2531-2538."
673,"Li Y, Engle M, Weiss N, Mandelco L, Wiegel J. Clostridium thermoalcaliphilum sp. nov., an anaerobic and thermotolerant facultative alkaliphile. Int J Syst Bacteriol. 1994;44(1):111-118."
674,"Menes RJ, Muxí L. Anaerobaculum mobile sp. nov., a novel anaerobic, moderately thermophilic, peptide-fermenting bacterium that uses crotonate as an electron acceptor, and emended description of the genus Anaerobaculum. Int J Syst Evol Microbiol. 2002;52(1):157-164."
675,"Li Y, Mandelco L, Wiegel J. Isolation and characterization of a moderately thermophilic anaerobic alkaliphile, Clostridium paradoxum sp. nov. Int J Syst Bacteriol. 1993;43(3):450-460."
676,"Greene AC, Patel BKC, Sheehy AJ. Deferribacter thermophilus gen. nov., sp. nov., a novel thermophilic manganese-and iron-reducing bacterium isolated from a petroleum reservoir. Int J Syst Bacteriol. 1997;47(2):505-509."
677,"Reichardt W, Morita RY. Temperature characteristics of psychrotrophic and psychrophilic bacteria. J Gen Microbiol. 1982;128(3):565-568."
678,"Cayol JL, Ollivier B, Patel BKC, Ravot G, Magot M, Ageron E, et al. Description of Thermoanaerobacter brockii subsp. lactiethylicus subsp. nov., isolated from a deep subsurface French oil well, a proposal to reclassify Thermoanaerobacter finnii as Thermoanaerobacter brockii subsp. finnii comb. nov., and an emended description of Thermoanaerobacter brockii. Int J Syst Evol Microbiol. 1995;45:783-789."
679,"Magot M, Ravot G, Campaignolle X, Ollivier B, Patel BK, Fardeau ML, et al. Dethiosulfovibrio peptidovorans gen. nov., sp. nov., a new anaerobic, slightly halophilic, thiosulfate-reducing bacterium from corroding offshore oil wells. Int J Syst Bacteriol. 1997;47(3):818-824."
680,"Ollivier B, Fardeau ML, Cayol JL, Magot M, Patel BKC, Prensier G, et al. Methanocalculus halotolerans gen. nov., sp. nov., isolated from an oil-producing well. Int J Syst Bacteriol. 1998;48(3):821-828."
681,"Tsai CR, Garcia JL, Patel BK, Cayol JL, Baresi L, Mah RA. Haloanaerobium alcaliphilum sp. nov., an anaerobic moderate halophile from the sediments of Great Salt Lake, Utah. Int J Syst Bacteriol. 1995;45(2):301-307."
682,"Cayol JL, Ollivier B, Patel BKC, Ageron E, Grimont P, Prensier G, et al. Haloanaerobium lacusroseus sp. nov., an extremely halophilic fermentative bacterium from the sediments of a hypersaline lake. Int J Syst Bacteriol. 1995;45(4):790-797."
683,"Fardeau ML, Ollivier B, Patel BKC, Magot M, Thomas P, Rimbault A, et al. Thermotoga hypogea sp. nov., a xylanolytic, thermophilic bacterium from an oil-producing well. Int J Syst Bacteriol. 1997;47(4):1013-1019."
684,"Elberson MA, Sowers KR. Isolation of an aceticlastic strain of Methanosarcina siciliae from marine canyon sediments and emendation of the species description for Methanosarcina siciliae. Int J Syst Bacteriol. 1997;47(4):1258-1261."
685,"Zavarzina D, Zhilina T, Tourova T, Kuznetsov B, Kostrikina N, BonchOsmolovskaya E. Thermanaerovibrio velox sp. nov., a new anaerobic, thermophilic, organotrophic bacterium that reduces elemental sulfur, and emended description of the genus Thermanaerovibrio. Int J Syst Evol Microbiol. 2000;50(3):1287-1295."
686,"Slobodkin AI, Tourova TP, Kuznetsov BB, Kostrikina NA, Chernyh NA, Bonch-Osmolovskaya EA. Thermoanaerobacter siderophilus sp. nov., a novel dissimilatory Fe (III)-reducing, anaerobic, thermophilic bacterium. Int J Syst Evol Microbiol. 1999;49(4):1471-1478."
687,"Kim BC, Grote R, Lee DW, Antranikian G, Pyun YR. Thermoanaerobacter yonseiensis sp. nov., a novel extremely thermophilic, xyloseutilizing bacterium that grows at up to 85 degrees C. Int J Syst Evol Microbiol. 2001;51(4):1539-1548."
688,"Mori K, Hanada S, Maruyama A, Marumo K. Thermanaeromonas toyohensis gen. nov., sp. nov., a novel thermophilic anaerobe isolated from a subterranean vein in the Toyoha Mines. Int J Syst Evol Microbiol. 2002;52(5):1675-1680."
689,"Lai MC, Chen SC, Shu CM, Chiou MS, Wang CC, Chuang MJ, et al. Methanocalculus taiwanensis sp. nov., isolated from an estuarine environment. Int J Syst Evol Microbiol. 2002;52(5):1799-1806."
690,"Stannard CJ, Williams AP, Gibbs PA. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiol. 1985;2(2):115-122."
691,Mayo AW. Effects of temperature and pH on the kinetic growth of unialga Chlorella vulgaris cultures containing bacteria. Water Environ Res. 1997;p. 64-72.
692,"Alain K, Callac N, Guégan M, Lesongeur F, Crassous P, CambonBonavita MA, et al. Nautilia abyssi sp. nov., a thermophilic, chemolithoautotrophic, sulfur-reducing bacterium isolated from an East Pacific Rise hydrothermal vent. Int J Syst Evol Microbiol. 2009;59(6):1310-1315."
693,"Guillou C, Guespin-Michel JF. Evidence for two domains of growth temperature for the psychrotrophic bacterium Pseudomonas fluorescens MF0. Appl Environ Microbiol. 1996;62(9):3319-3324."
694,"Rouf MA, Rigney MM. Growth temperatures and temperature characteristics of Aeromonas. Appl Microbiol. 1971;22(4):503-506."
695,"Kinnunen PM, Robertson W, Plumb JJ, Gibson JAE, Nichols PD, Franzmann PD, et al. The isolation and use of iron-oxidizing, moderately thermophilic acidophiles from the Collie coal mine for the generation of ferric iron leaching solution. Appl Microbiol Biotechnol. 2003;60(6):748-753."
696,"Thevenieau F, Fardeau ML, Ollivier B, Joulian C, Baena S. Desulfomicrobium thermophilum sp. nov., a novel thermophilic sulphate-reducing bacterium isolated from a terrestrial hot spring in Colombia. Extremophiles. 2007;11(2):295-303."
697,"Wang L, Tang Y, Wang S, Liu RL, Liu MZ, Zhang Y, et al. Isolation and characterization of a novel thermophilic Bacillus strain degrading long-chain n-alkanes. Extremophiles. 2006;10(4):347-356."
698,"Melamud VS, Pivovarova TA, Tourova TP, Kolganova TV, Osipov GA, Lysenko AM, et al. Sulfobacillus sibiricus sp. nov., a new moderately thermophilic bacterium. Microbiology. 2003;72(5):605-612."
699,"Ogata T, Ishimaru T, Kodama M. Effect of water temperature and light intensity on growth rate and toxicity change in Protogonyaulax tamarensis. Mar Biol. 1987;95(2):217-220."
700,"Rigano C, Violante U. Comparative growth of the thermal alga Cyanidium caldarium on nitrate and ammonia at different temperatures. Arch Microbiol. 1972;85(1):13-18."
701,"Herbert RA, Bell CR. Growth characteristics of an obligately psychrophilic Vibrio sp. Arch Microbiol. 1977;113(3):215-220."
702,"Seaburg KG, Parked BC, Wharton RA, Simmons GM. Temperaturegrowth responses of algal isolates from Antarctic oases. J Phycol. 1981;17(4):353-360."
703,"Teoh ML, Chu WL, Marchant H, Phang SM. Influence of culture temperature on the growth, biochemical composition and fatty acid profiles of six Antarctic microalgae. J Appl Phycol. 2004;16(6):421-430."
704,"Teoh ML, Phang SM, Chu WL. Response of Antarctic, temperate, and tropical microalgae to temperature stress. J Appl Phycol. 2013;25(1):285-297."
705,"Kutlu B, Buyukisik B. Investigations on the growth kinetics of Hantzschia amphioxys homa lagoon by izmir bay (Aegean Sea). Indian J Geo-Mar Sci. 2011;40(4):522."
706,"Olsen RH, Jezeski JJ. Some effects of carbon source, aeration, and temperature on growth of a psychrophilic strain of Pseudomonas fluorescens. J Bacteriol. 1963;86(3):429-433."
707,"Wiegel J, Ljungdahl LG, Rawson JR. Isolation from soil and properties of the extreme thermophile Clostridium thermohydrosulfuricum. J Bacteriol. 1979;139(3):800-810."
708,Healey FP. Effect of temperature and light intensity on the growth rate of Synura sphagnicola. J Plankton Res. 1983;5(5):767-774.
709,"Baig IA, Hopton JW. Psychrophilic properties and the temperature characteristic of growth of bacteria. J Bacteriol. 1969;100(1):552."
710,"Tillich UM, Wolter N, Franke P, Dühring U, Frohme M. Screening and genetic characterization of thermo-tolerant Synechocystis sp. PCC6803 strains created by adaptive evolution. BMC Biotechnol. 2014;14(1):66."
711,"Orcutt Jr JD, Porter KG. The synergistic effects of temperature and food concentration of life history parameters of Daphnia. Oecologia. 1984;63(3):300-306."
712,"Smith RE, Stapleford LC, Ridings RS. The acclimated response of growth, photosynthesis, composition, and carbon balance to temperature in the psychrophilic ice diatom Nitzschia seriata. J Phycol. 1994;30(1):8-16."
713,"Fiala M, Oriol L. Light-temperature interactions on the growth of Antarctic diatoms. Polar Biol. 1990;10(8):629-636."
714,"Van Baalen C, O’Donnell R. Isolation and growth of psychrophilic diatoms from the ice-edge in the Bering Sea. J Gen Microbiol. 1983;129(4):1019-1023."
715,"Nunoura T, Hirai M, Imachi H, Miyazaki M, Makita H, Hirayama H, et al. Kosmotoga arenicorallina sp. nov. a thermophilic and obligately anaerobic heterotroph isolated from a shallow hydrothermal system occurring within a coral reef, southern part of the Yaeyama Archipelago, Japan, reclassification of Thermococcoides shengliensis as Kosmotoga shengliensis comb. nov., and emended description of the genus Kosmotoga. Arch Microbiol. 2010;192(10):811-819."
716,"Phillips WE, Perry JJ. Thermomicrobium fosteri sp. nov., a hydrocarbon-utilizing obligate thermophile. Int J Syst Bacteriol. 1976;26(2):220-225."
717,"L’Haridon S, Cilia V, Messner P, Raguenes G, Gambacorta A, Sleytr UB, et al. Desulfurobacterium thermolithotrophum gen. nov., sp. nov., a novel autotrophic, sulphur-reducing bacterium isolated from a deep-sea hydrothermal vent. Int J Syst Bacteriol. 1998;48(3):701-711."
718,"Slobodkin A, Reysenbach AL, Mayer F, Wiegel J. Isolation and characterization of the homoacetogenic thermophilic Bacterium Moorella glycerini sp. nov. Int J Syst Bacteriol. 1997;47(4):969-974."
719,"Harris JE, Pinn PA, Davis RP. Isolation and characterization of a novel thermophilic, freshwater methanogen. Appl Environ Microbiol. 1984;48(6):1123-1128."
720,"Zabel HP, König H, Winter J. Isolation and characterization of a new coccoid methanogen, Methanogenium tatii spec. nov. from a solfataric field on Mount Tatio. Arch Microbiol. 1984;137(4):308-315."
721,"Ollivier B, Cordruwisch R, Lombardo A, Garcia JL. Isolation and characterization of Sporomusa acidovorans sp. nov., a methylotrophic homoacetogenic bacterium. Arch Microbiol. 1985;142(3):307-310."
722,"Dolhi JM, Maxwell DP, Morgan-Kiss RM. Review: The Antarctic Chlamydomonas raudensis: an emerging model for cold adaptation of photosynthesis. Extremophiles. 2013;17(5):711-722."
723,"Podosokorskaya OA, Bonch-Osmolovskaya EA, Beskorovaynyy AV, Toshchakov SV, Kolganova TV, Kublanov IV. Mobilitalea sibirica gen. nov., sp. nov., a halotolerant polysaccharide-degrading bacterium. Int J Syst Evol Microbiol. 2014;64(Pt 8):2657-2661."
724,"Pocock T, Vetterli A, Falk S. Evidence for phenotypic plasticity in the Antarctic extremophile Chlamydomonas raudensis Ettl. UWO 241. J Exp Bot. 2011;62(3):1169-1177."
725,"Zabel HP, König H, Winter J. Emended description of Methanogenium thermophilicum, Rivard and Smith, and assignment of new isolates to this species. Syst Appl Microbiol. 1985;6(1):72-78."
726,"Huber H, Jannasch H, Rachel R, Fuchs T, Stetter KO. Archaeoglobus veneficus sp. nov., a novel facultative chemolithoautotrophic hyperthermophilic sulfite reducer, isolated from abyssal black smokers. Syst Appl Microbiol. 1997;20(3):374-380."
727,"Giovannelli D, Grosche A, Starovoytov V, Yakimov M, Manini E, Vetriani C. Galenea microaerophila gen. nov., sp. nov., a mesophilic, microaerophilic, chemosynthetic, thiosulfate-oxidizing bacterium isolated from a shallow-water hydrothermal vent. Int J Syst Evol Microbiol. 2012;62(Pt 12):3060-3066."
728,"Tenreiro S, Nobre MF, Rainey FA, Miguel C, Da Costa MS. Thermonema rossianum sp. nov., a new thermophilic and slightly halophilic species from saline hot springs in Naples, Italy. Int J Syst Bacteriol. 1997;47(1):122-126."
729,"Ni S, Boone DR. Isolation and characterization of a dimethyl sulfidedegrading methanogen, Methanolobus siciliae HI350, from an oil well, characterization of M. siciliae T4/MT, and emendation of M. siciliae. Int J Syst Bacteriol. 1991;41(3):410-416."
730,"Engle M, Li Y, Woese C, Wiegel J. Isolation and characterization of a Novel Alkalitolerant Thermophile, Anaerobranca horikoshii gen. nov., sp. nov. Int J Syst Bacteriol. 1995;45(3):454-461."
731,"Carreto L, Moore E, Nobre MF, Wait R, Riley PW, Sharp RJ, et al. Rubrobacter xylanophilus sp. nov., a new thermophilic species isolated from a thermally polluted effluent. Int J Syst Bacteriol. 1996;46(2):460-465."
732,"Miyazaki M, Sakai S, Ritalahti KM, Saito Y, Yamanaka Y, Saito Y, et al. Sphaerochaeta multiformis sp. nov., an anaerobic, psychrophilic bacterium isolated from subseafloor sediment, and emended description of the genus Sphaerochaeta. Int J Syst Evol Microbiol. 2014;64(Pt 12):4147-4154."
733,"Chrisostomos S, Patel B, Dwivedi PP, Denman SE. Caloramator indicus sp. nov., a new thermophilic anaerobic bacterium isolated from the deepseated nonvolcanically heated waters of an Indian artesian aquifer. Int J Syst Bacteriol. 1996;46(2):497-501."
734,"Engle M, Li Y, Rainey F, DeBlois S, Mai V, Reichert A, et al. Thermobrachium celere gen. nov., sp. nov., a rapidly growing thermophilic, alkalitolerant, and proteolytic obligate anaerobe. Int J Syst Bacteriol. 1996;46(4):1025-1033."
735,"Svetlitshnyi V, Rainey F, Wiegel J. Thermosyntropha lipolytica gen. nov., sp. nov., a lipolytic, anaerobic, alkalitolerant, thermophilic bacterium utilizing short-and long-chain fatty acids in syntrophic coculture with a methanogenic archaeum. Int J Syst Bacteriol. 1996;46(4):1131-1137."
736,"Stohr R, Waberski A, Völker H, Tindall BJ, Thomm M. Hydrogenothermus marinus gen. nov., sp. nov., a novel thermophilic hydrogen-oxidizing bacterium, recognition of Calderobacterium hydrogenophilum as a member of the genus Hydrogenobacter and proposal of the reclassification of Hydrogenobacter acidophilus as Hydrogenobaculum acidophilum gen. nov., comb. nov., in the phylum ‘Hydrogenobacter/Aquifex’. Int J Syst Evol Microbiol. 2001;51(5):1853-1862."
737,"Huber R, Kurr M, Jannasch HW, Stetter KO. A novel group of abyssal methanogenic archaebacteria (Methanopyrus) growing at 110 C. Nature. 1989;342(6251):833-834."
738,"Darland G, Brock TD, Samsonoff W, Conti SF. A thermophilic, acidophilic mycoplasma isolated from a coal refuse pile. Science. 1970;170(3965):1416-1418."
739,"Brannan DK, Caldwell DE. Thermothrix thiopara: growth and metabolism of a newly isolated thermophile capable of oxidizing sulfur and sulfur compounds. Appl Environ Microbiol. 1980;40(2):211-216."
740,"Huber H, Thomm M, König H, Thies G, Stetter KO. Methanococcus thermolithotrophicus, a novel thermophilic lithotrophic methanogen. Arch Microbiol. 1982;132(1):47-50."
741,"Zillig W, Yeats S, Holz I, Böck A, Rettenberger M, Gropp F, et al. Desulfurolobus ambivalens, gen. nov., sp. nov., an autotrophic archaebacterium facultatively oxidizing or reducing sulfur. Syst Appl Microbiol. 1986;8(3):197-203."
742,"Miroshnichenko ML, Bonch-Osmolovskaya EA, Neuner A, Kostrikina NA, Chernych NA, Alekseev VA. Thermococcus stetteri sp. nov., a new extremely thermophilic marine sulfur-metabolizing archaebacterium. Syst Appl Microbiol. 1989;12(3):257-262."
743,"Kotelnikova S, Obraztsova AY, Gongadze G, Laurinavichius K. Methanobacterium thermoflexum sp. nov. and Methanobacterium defluvii sp. nov., thermophilic rod-shaped methanogens isolated from anaerobic digestor sludge. Syst Appl Microbiol. 1993;16(3):427-435."
744,"Burggraf S, Fricke H, Neuner A, Kristjansson J, Rouvier P, Mandelco L, et al. Methanococcus igneus sp. nov., a novel hyperthermophilic methanogen from a shallow submarine hydrothermal system. Syst Appl Microbiol. 1990;13(3):263-269."
745,"Burggraf S, Jannasch HW, Nicolaus B, Stetter KO. Archaeoglobus profundus sp. nov., represents a new species within the sulfate-reducing archaebacteria. Syst Appl Microbiol. 1990;13(1):24-28."
746,"Kobayashi T, Kwak YS, Akiba T, Kudo T, Horikoshi K. Thermococcus profundus sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent. Syst Appl Microbiol. 1994;17(2):232-236."
747,"Plugge CM, Balk M, Zoetendal EG, Stams AJM. Gelria glutamica gen. nov., sp. nov., a thermophilic, obligately syntrophic, glutamatedegrading anaerobe. Int J Syst Evol Microbiol. 2002;52(2):401-407."
748,"Hernández-Eugenio G, Fardeau ML, Cayol JL, Patel BKC, Thomas P, Macarie H, et al. Clostridium thiosulfatireducens sp. nov., a proteolytic, thiosulfate-and sulfur-reducing bacterium isolated from an upflow anaerobic sludge blanket (UASB) reactor. Int J Syst Evol Microbiol. 2002;52(5):1461-1468."
749,"Zeikus J, Hegge P, Anderson MA. Thermoanaerobium brockii gen. nov. and sp. nov., a new chemoorganotrophic, caldoactive, anaerobic bacterium. Arch Microbiol. 1979;122(1):41-48."
750,"Daumas S, Cord-Ruwisch R, Garcia JL. Desulfotomaculum geothermicum sp. nov., a thermophilic, fatty acid-degrading, sulfate-reducing bacterium isolated with H2 from geothermal ground water. Antonie van Leeuwenhoek. 1988;54(2):165-178."
751,"Alain K, Rolland S, Crassous P, Lesongeur F, Zbinden M, Le Gall C, et al. Desulfurobacterium crinifex sp. nov., a novel thermophilic, pinkishstreamer forming, chemolithoautotrophic bacterium isolated from a Juan de Fuca Ridge hydrothermal vent and amendment of the genus Desulfurobacterium. Extremophiles. 2003;7(5):361-370."
752,"Cha IT, Min UG, Kim SJ, Yim KJ, Roh SW, Rhee SK. Methanomethylovorans uponensis sp. nov., a methylotrophic methanogen isolated from wetland sediment. Antonie van Leeuwenhoek. 2013;104(6):1005-1012."
753,"Etchebehere C, Pavan ME, Zorzopulos J, Soubes M, Muxi L. Coprothermobacter platensis sp. nov., a new anaerobic proteolytic thermophilic bacterium isolated from an anaerobic mesophilic sludge. Int J Syst Bacteriol. 1998;48(4):1297-1304."
754,"Méndez BS, Pettinari MJ, Ivanier SE, Ramos CA, Siñeriz F. Clostridium thermopapyrolyticum sp. nov., a cellulolytic thermophile. Int J Syst Bacteriol. 1991;41(2):281-283."
755,"Miroshnichenko ML, Kostrikina NA, l’Haridon S, Jeanthon C, Hippe H, Stackebrandt E, et al. Nautilia lithotrophica gen. nov., sp. nov., a thermophilic sulfur-reducing ε-proteobacterium isolated from a deep-sea hydrothermal vent. Int J Syst Evol Microbiol. 2002;52(4):1299-1304."
