species_tax_id,species,host,data_source,pathogen
650,Aeromonas jandaei,actinopterygii,Liamp-shaw,TRUE
650,Aeromonas jandaei,human,Liamp-shaw,TRUE
600645,Aeromonas piscicola,actinopterygii,Liamp-shaw,TRUE
645,Aeromonas salmonicida,actinopterygii,Liamp-shaw,TRUE
645,Aeromonas salmonicida,human,Liamp-shaw,TRUE
652,Aeromonas schubertii,actinopterygii,Liamp-shaw,TRUE
652,Aeromonas schubertii,human,Liamp-shaw,TRUE
646,Aeromonas sobria,actinopterygii,Liamp-shaw,TRUE
646,Aeromonas sobria,reptilia,Liamp-shaw,TRUE
646,Aeromonas sobria,human,Liamp-shaw,TRUE
654,Aeromonas veronii,actinopterygii,Liamp-shaw,TRUE
654,Aeromonas veronii,human,Liamp-shaw,TRUE
13335,Anaerobiospirillum succiniciproducens,human,Liamp-shaw,TRUE
13335,Anaerobiospirillum succiniciproducens,carnivora,Liamp-shaw,TRUE
179995,Anaerobiospirillum thomasii,human,Liamp-shaw,TRUE
179995,Anaerobiospirillum thomasii,carnivora,Liamp-shaw,TRUE
80854,Moritella viscosa,actinopterygii,Liamp-shaw,TRUE
38313,Shewanella algae,actinopterygii,Liamp-shaw,TRUE
38313,Shewanella algae,human,Liamp-shaw,TRUE
24,Shewanella putrefaciens,human,Liamp-shaw,TRUE
332186,Shewanella xiamenensis,human,Liamp-shaw,TRUE
2718,Cardiobacterium hominis,human,Liamp-shaw,TRUE
2718,Cardiobacterium hominis,ungulates,Liamp-shaw,TRUE
194702,Cardiobacterium valvarum,human,Liamp-shaw,TRUE
870,Dichelobacter nodosus,ungulates,Liamp-shaw,TRUE
13276,Suttonella indologenes,human,Liamp-shaw,TRUE
279832,Suttonella ornithocola,aves,Liamp-shaw,TRUE
82979,Budvicia aquatica,human,Liamp-shaw,TRUE
82981,Leminorella grimontii,human,Liamp-shaw,TRUE
565,Atlantibacter hermannii,human,Liamp-shaw,TRUE
82990,Buttiauxella gaviniae,human,Liamp-shaw,TRUE
158484,Cedecea davisae,human,Liamp-shaw,TRUE
158823,Cedecea lapagei,human,Liamp-shaw,TRUE
158822,Cedecea neteri,human,Liamp-shaw,TRUE
35703,Citrobacter amalonaticus,human,Liamp-shaw,TRUE
57706,Citrobacter braakii,human,Liamp-shaw,TRUE
67824,Citrobacter farmeri,human,Liamp-shaw,TRUE
546,Citrobacter freundii,actinopterygii,Liamp-shaw,TRUE
546,Citrobacter freundii,aves,Liamp-shaw,TRUE
546,Citrobacter freundii,mammalia,Liamp-shaw,TRUE
546,Citrobacter freundii,primates,Liamp-shaw,TRUE
546,Citrobacter freundii,reptilia,Liamp-shaw,TRUE
546,Citrobacter freundii,human,Liamp-shaw,TRUE
546,Citrobacter freundii,cetacea,Liamp-shaw,TRUE
546,Citrobacter freundii,rodentia,Liamp-shaw,TRUE
545,Citrobacter koseri,human,Liamp-shaw,TRUE
545,Citrobacter koseri,ungulates,Liamp-shaw,TRUE
67825,Citrobacter rodentium,human,Liamp-shaw,TRUE
67825,Citrobacter rodentium,rodentia,Liamp-shaw,TRUE
67826,Citrobacter sedlakii,reptilia,Liamp-shaw,TRUE
67826,Citrobacter sedlakii,human,Liamp-shaw,TRUE
67827,Citrobacter werkmanii,human,Liamp-shaw,TRUE
133448,Citrobacter youngae,human,Liamp-shaw,TRUE
413497,Cronobacter dublinensis,human,Liamp-shaw,TRUE
413503,Cronobacter malonaticus,human,Liamp-shaw,TRUE
28141,Cronobacter sakazakii,human,Liamp-shaw,TRUE
413502,Cronobacter turicensis,human,Liamp-shaw,TRUE
535744,Cronobacter universalis,human,Liamp-shaw,TRUE
61645,Enterobacter asburiae,human,Liamp-shaw,TRUE
69218,Enterobacter cancerogenus,human,Liamp-shaw,TRUE
550,Enterobacter cloacae,human,Liamp-shaw,TRUE
158836,Enterobacter hormaechei,human,Liamp-shaw,TRUE
208224,Enterobacter kobei,human,Liamp-shaw,TRUE
208962,Escherichia albertii,human,Liamp-shaw,TRUE
208962,Escherichia albertii,aves,Liamp-shaw,TRUE
562,Escherichia coli,carnivora,Liamp-shaw,TRUE
562,Escherichia coli,human,Liamp-shaw,TRUE
562,Escherichia coli,mammalia,Liamp-shaw,TRUE
562,Escherichia coli,ungulates,Liamp-shaw,TRUE
564,Escherichia fergusonii,human,Liamp-shaw,TRUE
564,Escherichia fergusonii,ungulates,Liamp-shaw,TRUE
39824,Klebsiella granulomatis,human,Liamp-shaw,TRUE
571,Klebsiella oxytoca,human,Liamp-shaw,TRUE
571,Klebsiella oxytoca,carnivora,Liamp-shaw,TRUE
571,Klebsiella oxytoca,rodentia,Liamp-shaw,TRUE
573,Klebsiella pneumoniae,aves,Liamp-shaw,TRUE
573,Klebsiella pneumoniae,carnivora,Liamp-shaw,TRUE
573,Klebsiella pneumoniae,primates,Liamp-shaw,TRUE
573,Klebsiella pneumoniae,human,Liamp-shaw,TRUE
1463165,Klebsiella quasipneumoniae,human,Liamp-shaw,TRUE
244366,Klebsiella variicola,human,Liamp-shaw,TRUE
51288,Kluyvera ascorbata,human,Liamp-shaw,TRUE
580,Kluyvera cryocrescens,human,Liamp-shaw,TRUE
83655,Leclercia adecarboxylata,human,Liamp-shaw,TRUE
61646,Lelliottia amnigena,human,Liamp-shaw,TRUE
61647,Pluralibacter gergoviae,human,Liamp-shaw,TRUE
54291,Raoultella ornithinolytica,human,Liamp-shaw,TRUE
575,Raoultella planticola,human,Liamp-shaw,TRUE
54736,Salmonella bongori,human,Liamp-shaw,TRUE
28901,Salmonella enterica,actinopterygii,Liamp-shaw,TRUE
28901,Salmonella enterica,aves,Liamp-shaw,TRUE
28901,Salmonella enterica,carnivora,Liamp-shaw,TRUE
28901,Salmonella enterica,reptilia,Liamp-shaw,TRUE
28901,Salmonella enterica,human,Liamp-shaw,TRUE
28901,Salmonella enterica,ungulates,Liamp-shaw,TRUE
28901,Salmonella enterica,primates,Liamp-shaw,TRUE
621,Shigella boydii,human,Liamp-shaw,TRUE
622,Shigella dysenteriae,primates,Liamp-shaw,TRUE
622,Shigella dysenteriae,human,Liamp-shaw,TRUE
623,Shigella flexneri,carnivora,Liamp-shaw,TRUE
623,Shigella flexneri,primates,Liamp-shaw,TRUE
623,Shigella flexneri,human,Liamp-shaw,TRUE
624,Shigella sonnei,primates,Liamp-shaw,TRUE
624,Shigella sonnei,human,Liamp-shaw,TRUE
158877,Yokenella regensburgei,human,Liamp-shaw,TRUE
55211,Erwinia persicina,human,Liamp-shaw,TRUE
549,Pantoea agglomerans,actinopterygii,Liamp-shaw,TRUE
549,Pantoea agglomerans,human,Liamp-shaw,TRUE
549,Pantoea agglomerans,ungulates,Liamp-shaw,TRUE
553,Pantoea ananatis,human,Liamp-shaw,TRUE
665913,Pantoea calida,human,Liamp-shaw,TRUE
82987,Tatumella ptyseos,human,Liamp-shaw,TRUE
67780,Edwardsiella ictaluri,actinopterygii,Liamp-shaw,TRUE
636,Edwardsiella tarda,actinopterygii,Liamp-shaw,TRUE
636,Edwardsiella tarda,aves,Liamp-shaw,TRUE
636,Edwardsiella tarda,carnivora,Liamp-shaw,TRUE
636,Edwardsiella tarda,reptilia,Liamp-shaw,TRUE
636,Edwardsiella tarda,human,Liamp-shaw,TRUE
636,Edwardsiella tarda,cetacea,Liamp-shaw,TRUE
569,Hafnia alvei,actinopterygii,Liamp-shaw,TRUE
569,Hafnia alvei,human,Liamp-shaw,TRUE
569,Hafnia alvei,aves,Liamp-shaw,TRUE
569,Hafnia alvei,ungulates,Liamp-shaw,TRUE
546367,Hafnia paralvei,human,Liamp-shaw,TRUE
158849,Moellerella wisconsensis,human,Liamp-shaw,TRUE
582,Morganella morganii,reptilia,Liamp-shaw,TRUE
582,Morganella morganii,human,Liamp-shaw,TRUE
582,Morganella morganii,aves,Liamp-shaw,TRUE
582,Morganella morganii,ungulates,Liamp-shaw,TRUE
291112,Photorhabdus asymbiotica,human,Liamp-shaw,TRUE
584,Proteus mirabilis,human,Liamp-shaw,TRUE
584,Proteus mirabilis,ungulates,Liamp-shaw,TRUE
102862,Proteus penneri,human,Liamp-shaw,TRUE
585,Proteus vulgaris,human,Liamp-shaw,TRUE
126385,Providencia alcalifaciens,human,Liamp-shaw,TRUE
126385,Providencia alcalifaciens,ungulates,Liamp-shaw,TRUE
333962,Providencia heimbachae,human,Liamp-shaw,TRUE
333962,Providencia heimbachae,ungulates,Liamp-shaw,TRUE
587,Providencia rettgeri,reptilia,Liamp-shaw,TRUE
587,Providencia rettgeri,human,Liamp-shaw,TRUE
588,Providencia stuartii,primates,Liamp-shaw,TRUE
588,Providencia stuartii,human,Liamp-shaw,TRUE
588,Providencia stuartii,ungulates,Liamp-shaw,TRUE
703,Plesiomonas shigelloides,aves,Liamp-shaw,TRUE
703,Plesiomonas shigelloides,human,Liamp-shaw,TRUE
703,Plesiomonas shigelloides,carnivora,Liamp-shaw,TRUE
41202,Ewingella americana,human,Liamp-shaw,TRUE
34038,Rahnella aquatilis,human,Liamp-shaw,TRUE
61651,Serratia ficaria,human,Liamp-shaw,TRUE
47917,Serratia fonticola,reptilia,Liamp-shaw,TRUE
47917,Serratia fonticola,human,Liamp-shaw,TRUE
614,Serratia liquefaciens,actinopterygii,Liamp-shaw,TRUE
614,Serratia liquefaciens,human,Liamp-shaw,TRUE
614,Serratia liquefaciens,ungulates,Liamp-shaw,TRUE
615,Serratia marcescens,aves,Liamp-shaw,TRUE
615,Serratia marcescens,chondrichthyes,Liamp-shaw,TRUE
615,Serratia marcescens,human,Liamp-shaw,TRUE
615,Serratia marcescens,carnivora,Liamp-shaw,TRUE
615,Serratia marcescens,ungulates,Liamp-shaw,TRUE
618,Serratia odorifera,human,Liamp-shaw,TRUE
82996,Serratia plymuthica,human,Liamp-shaw,TRUE
28151,Serratia proteamaculans,human,Liamp-shaw,TRUE
61652,Serratia rubidaea,human,Liamp-shaw,TRUE
634,Yersinia bercovieri,human,Liamp-shaw,TRUE
630,Yersinia enterocolitica,primates,Liamp-shaw,TRUE
630,Yersinia enterocolitica,human,Liamp-shaw,TRUE
29484,Yersinia frederiksenii,human,Liamp-shaw,TRUE
29484,Yersinia frederiksenii,ungulates,Liamp-shaw,TRUE
631,Yersinia intermedia,human,Liamp-shaw,TRUE
631,Yersinia intermedia,ungulates,Liamp-shaw,TRUE
28152,Yersinia kristensenii,human,Liamp-shaw,TRUE
632,Yersinia pestis,human,Liamp-shaw,TRUE
632,Yersinia pestis,carnivora,Liamp-shaw,TRUE
632,Yersinia pestis,rodentia,Liamp-shaw,TRUE
632,Yersinia pestis,ungulates,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,carnivora,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,chiroptera,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,primates,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,rodentia,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,human,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,aves,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,mammalia,Liamp-shaw,TRUE
633,Yersinia pseudotuberculosis,ungulates,Liamp-shaw,TRUE
29486,Yersinia ruckeri,actinopterygii,Liamp-shaw,TRUE
29486,Yersinia ruckeri,human,Liamp-shaw,TRUE
777,Coxiella burnetii,human,Liamp-shaw,TRUE
777,Coxiella burnetii,carnivora,Liamp-shaw,TRUE
777,Coxiella burnetii,ungulates,Liamp-shaw,TRUE
676517,Diplorickettsia massiliensis,human,Liamp-shaw,TRUE
447,Fluoribacter bozemanae,human,Liamp-shaw,TRUE
463,Fluoribacter dumoffii,human,Liamp-shaw,TRUE
464,Fluoribacter gormanii,human,Liamp-shaw,TRUE
28082,Legionella anisa,human,Liamp-shaw,TRUE
28083,Legionella birminghamensis,human,Liamp-shaw,TRUE
1071983,Legionella cardiaca,human,Liamp-shaw,TRUE
28084,Legionella cherrii,human,Liamp-shaw,TRUE
28085,Legionella cincinnatiensis,human,Liamp-shaw,TRUE
453,Legionella feeleii,human,Liamp-shaw,TRUE
449,Legionella hackeliae,human,Liamp-shaw,TRUE
456,Legionella jordanis,human,Liamp-shaw,TRUE
45067,Legionella lansingensis,human,Liamp-shaw,TRUE
45068,Legionella londiniensis,human,Liamp-shaw,TRUE
450,Legionella longbeachae,human,Liamp-shaw,TRUE
535290,Legionella nagasakiensis,human,Liamp-shaw,TRUE
29423,Legionella oakridgensis,human,Liamp-shaw,TRUE
45071,Legionella parisiensis,human,Liamp-shaw,TRUE
446,Legionella pneumophila,human,Liamp-shaw,TRUE
458,Legionella rubrilucens,human,Liamp-shaw,TRUE
28087,Legionella sainthelensi,human,Liamp-shaw,TRUE
40335,Legionella tucsonensis,human,Liamp-shaw,TRUE
28088,Legionella wadsworthii,human,Liamp-shaw,TRUE
66969,Legionella waltersii,human,Liamp-shaw,TRUE
466,Legionella maceachernii,human,Liamp-shaw,TRUE
451,Tatlockia micdadei,human,Liamp-shaw,TRUE
502829,Halomonas hamiltonii,human,Liamp-shaw,TRUE
502832,Halomonas johnsoniae,human,Liamp-shaw,TRUE
502821,Halomonas stevensii,human,Liamp-shaw,TRUE
44935,Halomonas venusta,human,Liamp-shaw,TRUE
75684,Balneatrix alpica,human,Liamp-shaw,TRUE
221404,Actinobacillus anseriformium,aves,Liamp-shaw,TRUE
157339,Actinobacillus arthritidis,ungulates,Liamp-shaw,TRUE
717,Actinobacillus capsulatus,mammalia,Liamp-shaw,TRUE
718,Actinobacillus equuli,primates,Liamp-shaw,TRUE
718,Actinobacillus equuli,human,Liamp-shaw,TRUE
718,Actinobacillus equuli,ungulates,Liamp-shaw,TRUE
718,Actinobacillus equuli,mammalia,Liamp-shaw,TRUE
719,Actinobacillus hominis,human,Liamp-shaw,TRUE
720,Actinobacillus lignieresii,human,Liamp-shaw,TRUE
720,Actinobacillus lignieresii,ungulates,Liamp-shaw,TRUE
715,Actinobacillus pleuropneumoniae,human,Liamp-shaw,TRUE
715,Actinobacillus pleuropneumoniae,ungulates,Liamp-shaw,TRUE
722,Actinobacillus seminis,ungulates,Liamp-shaw,TRUE
716,Actinobacillus suis,human,Liamp-shaw,TRUE
716,Actinobacillus suis,aves,Liamp-shaw,TRUE
716,Actinobacillus suis,ungulates,Liamp-shaw,TRUE
716,Actinobacillus suis,carnivora,Liamp-shaw,TRUE
723,Actinobacillus ureae,human,Liamp-shaw,TRUE
723,Actinobacillus ureae,ungulates,Liamp-shaw,TRUE
714,Aggregatibacter actinomycetemcomitans,human,Liamp-shaw,TRUE
714,Aggregatibacter actinomycetemcomitans,ungulates,Liamp-shaw,TRUE
732,Aggregatibacter aphrophilus,human,Liamp-shaw,TRUE
739,Aggregatibacter segnis,human,Liamp-shaw,TRUE
380674,Avibacterium endocarditidis,aves,Liamp-shaw,TRUE
755,Avibacterium gallinarum,aves,Liamp-shaw,TRUE
728,Avibacterium paragallinarum,aves,Liamp-shaw,TRUE
47735,Bibersteinia trehalosi,ungulates,Liamp-shaw,TRUE
109472,Bisgaardia hudsonensis,human,Liamp-shaw,TRUE
505317,Chelonobacter oris,reptilia,Liamp-shaw,TRUE
1521931,Cricetibacter osteomyelitidis,rodentia,Liamp-shaw,TRUE
123824,Frederiksenia canicola,human,Liamp-shaw,TRUE
750,Gallibacterium anatis,human,Liamp-shaw,TRUE
750,Gallibacterium anatis,aves,Liamp-shaw,TRUE
516063,Gallibacterium melopsittaci,aves,Liamp-shaw,TRUE
505341,Gallibacterium salpingitidis,aves,Liamp-shaw,TRUE
505341,Gallibacterium salpingitidis,ungulates,Liamp-shaw,TRUE
516935,Gallibacterium trehalosifermentans,aves,Liamp-shaw,TRUE
730,[Haemophilus] ducreyi,human,Liamp-shaw,TRUE
197575,Haemophilus aegyptius,human,Liamp-shaw,TRUE
726,Haemophilus haemolyticus,human,Liamp-shaw,TRUE
727,Haemophilus influenzae,human,Liamp-shaw,TRUE
735,Haemophilus parahaemolyticus,human,Liamp-shaw,TRUE
735,Haemophilus parahaemolyticus,ungulates,Liamp-shaw,TRUE
729,Haemophilus parainfluenzae,human,Liamp-shaw,TRUE
729,Haemophilus parainfluenzae,ungulates,Liamp-shaw,TRUE
736,Haemophilus paraphrohaemolyticus,human,Liamp-shaw,TRUE
249188,Haemophilus pittmaniae,human,Liamp-shaw,TRUE
731,Histophilus somni,ungulates,Liamp-shaw,TRUE
879276,Mannheimia caviae,rodentia,Liamp-shaw,TRUE
85401,Mannheimia glucosida,human,Liamp-shaw,TRUE
85401,Mannheimia glucosida,ungulates,Liamp-shaw,TRUE
85402,Mannheimia granulomatis,mammalia,Liamp-shaw,TRUE
85402,Mannheimia granulomatis,ungulates,Liamp-shaw,TRUE
75985,Mannheimia haemolytica,human,Liamp-shaw,TRUE
75985,Mannheimia haemolytica,ungulates,Liamp-shaw,TRUE
85403,Mannheimia ruminalis,ungulates,Liamp-shaw,TRUE
85404,Mannheimia varigena,ungulates,Liamp-shaw,TRUE
908285,Necropsobacter rosorum,human,Liamp-shaw,TRUE
271160,Nicoletella semolina,ungulates,Liamp-shaw,TRUE
1032623,Otariodibacter oris,carnivora,Liamp-shaw,TRUE
752,Pasteurella bettyae,human,Liamp-shaw,TRUE
243701,Pasteurella caballi,human,Liamp-shaw,TRUE
243701,Pasteurella caballi,ungulates,Liamp-shaw,TRUE
753,Pasteurella canis,human,Liamp-shaw,TRUE
753,Pasteurella canis,mammalia,Liamp-shaw,TRUE
753,Pasteurella canis,ungulates,Liamp-shaw,TRUE
754,Pasteurella dagmatis,human,Liamp-shaw,TRUE
747,Pasteurella multocida,aves,Liamp-shaw,TRUE
747,Pasteurella multocida,mammalia,Liamp-shaw,TRUE
747,Pasteurella multocida,primates,Liamp-shaw,TRUE
747,Pasteurella multocida,ungulates,Liamp-shaw,TRUE
747,Pasteurella multocida,human,Liamp-shaw,TRUE
747,Pasteurella multocida,carnivora,Liamp-shaw,TRUE
747,Pasteurella multocida,rodentia,Liamp-shaw,TRUE
1071947,Pasteurella oralis,human,Liamp-shaw,TRUE
1071947,Pasteurella oralis,carnivora,Liamp-shaw,TRUE
758,Rodentibacter pneumotropicus,human,Liamp-shaw,TRUE
758,Rodentibacter pneumotropicus,rodentia,Liamp-shaw,TRUE
758,Rodentibacter pneumotropicus,ungulates,Liamp-shaw,TRUE
97481,Pasteurella skyensis,actinopterygii,Liamp-shaw,TRUE
760,Pasteurella stomatis,human,Liamp-shaw,TRUE
761,Pasteurella testudinis,reptilia,Liamp-shaw,TRUE
123820,[Actinobacillus] rossii,ungulates,Liamp-shaw,TRUE
123822,[Haemophilus] felis,carnivora,Liamp-shaw,TRUE
749,[Pasteurella] aerogenes,human,Liamp-shaw,TRUE
749,[Pasteurella] aerogenes,ungulates,Liamp-shaw,TRUE
757,[Pasteurella] mairii,ungulates,Liamp-shaw,TRUE
256731,Volucribacter amazonae,aves,Liamp-shaw,TRUE
203482,Volucribacter psittacicida,aves,Liamp-shaw,TRUE
470,Acinetobacter baumannii,actinopterygii,Liamp-shaw,TRUE
470,Acinetobacter baumannii,human,Liamp-shaw,TRUE
470,Acinetobacter baumannii,aves,Liamp-shaw,TRUE
470,Acinetobacter baumannii,carnivora,Liamp-shaw,TRUE
470,Acinetobacter baumannii,ungulates,Liamp-shaw,TRUE
202950,Acinetobacter baylyi,human,Liamp-shaw,TRUE
106648,Acinetobacter bereziniae,human,Liamp-shaw,TRUE
471,Acinetobacter calcoaceticus,actinopterygii,Liamp-shaw,TRUE
471,Acinetobacter calcoaceticus,human,Liamp-shaw,TRUE
134534,Acinetobacter gyllenbergii,human,Liamp-shaw,TRUE
29430,Acinetobacter haemolyticus,human,Liamp-shaw,TRUE
40214,Acinetobacter johnsonii,actinopterygii,Liamp-shaw,TRUE
40214,Acinetobacter johnsonii,human,Liamp-shaw,TRUE
40215,Acinetobacter junii,human,Liamp-shaw,TRUE
28090,Acinetobacter lwoffii,actinopterygii,Liamp-shaw,TRUE
28090,Acinetobacter lwoffii,human,Liamp-shaw,TRUE
28090,Acinetobacter lwoffii,carnivora,Liamp-shaw,TRUE
106654,Acinetobacter nosocomialis,human,Liamp-shaw,TRUE
134533,Acinetobacter parvus,human,Liamp-shaw,TRUE
48296,Acinetobacter pittii,human,Liamp-shaw,TRUE
40216,Acinetobacter radioresistens,human,Liamp-shaw,TRUE
108980,Acinetobacter ursingii,human,Liamp-shaw,TRUE
34059,Moraxella atlantae,human,Liamp-shaw,TRUE
476,Moraxella bovis,ungulates,Liamp-shaw,TRUE
386891,Moraxella bovoculi,ungulates,Liamp-shaw,TRUE
90239,Moraxella canis,human,Liamp-shaw,TRUE
90239,Moraxella canis,ungulates,Liamp-shaw,TRUE
90240,Moraxella caprae,ungulates,Liamp-shaw,TRUE
480,Moraxella catarrhalis,human,Liamp-shaw,TRUE
34061,Moraxella cuniculi,ungulates,Liamp-shaw,TRUE
477,Moraxella lacunata,ungulates,Liamp-shaw,TRUE
477,Moraxella lacunata,human,Liamp-shaw,TRUE
478,Moraxella nonliquefaciens,human,Liamp-shaw,TRUE
34062,Moraxella osloensis,human,Liamp-shaw,TRUE
34062,Moraxella osloensis,primates,Liamp-shaw,TRUE
29433,Moraxella ovis,ungulates,Liamp-shaw,TRUE
256326,Psychrobacter arenosus,human,Liamp-shaw,TRUE
180588,Psychrobacter faecalis,human,Liamp-shaw,TRUE
498,Psychrobacter immobilis,actinopterygii,Liamp-shaw,TRUE
498,Psychrobacter immobilis,human,Liamp-shaw,TRUE
29432,Psychrobacter phenylpyruvicus,human,Liamp-shaw,TRUE
29432,Psychrobacter phenylpyruvicus,aves,Liamp-shaw,TRUE
228654,Psychrobacter pulmonis,human,Liamp-shaw,TRUE
861445,Psychrobacter sanguinis,human,Liamp-shaw,TRUE
287,Pseudomonas aeruginosa,aves,Liamp-shaw,TRUE
287,Pseudomonas aeruginosa,mammalia,Liamp-shaw,TRUE
287,Pseudomonas aeruginosa,primates,Liamp-shaw,TRUE
287,Pseudomonas aeruginosa,reptilia,Liamp-shaw,TRUE
287,Pseudomonas aeruginosa,human,Liamp-shaw,TRUE
287,Pseudomonas aeruginosa,carnivora,Liamp-shaw,TRUE
287,Pseudomonas aeruginosa,ungulates,Liamp-shaw,TRUE
43263,Pseudomonas alcaligenes,human,Liamp-shaw,TRUE
53406,Pseudomonas anguilliseptica,actinopterygii,Liamp-shaw,TRUE
674054,Pseudomonas baetica,actinopterygii,Liamp-shaw,TRUE
294,Pseudomonas fluorescens,actinopterygii,Liamp-shaw,TRUE
294,Pseudomonas fluorescens,aves,Liamp-shaw,TRUE
294,Pseudomonas fluorescens,human,Liamp-shaw,TRUE
47880,Pseudomonas fulva,human,Liamp-shaw,TRUE
47886,Pseudomonas luteola,human,Liamp-shaw,TRUE
300,Pseudomonas mendocina,human,Liamp-shaw,TRUE
78327,Pseudomonas mosselii,human,Liamp-shaw,TRUE
47885,Pseudomonas oryzihabitans,human,Liamp-shaw,TRUE
319939,Pseudomonas otitidis,human,Liamp-shaw,TRUE
70775,Pseudomonas plecoglossicida,actinopterygii,Liamp-shaw,TRUE
301,Pseudomonas oleovorans,human,Liamp-shaw,TRUE
303,Pseudomonas putida,actinopterygii,Liamp-shaw,TRUE
303,Pseudomonas putida,human,Liamp-shaw,TRUE
622488,Francisella hispaniensis,human,Liamp-shaw,TRUE
657445,Francisella noatunensis,actinopterygii,Liamp-shaw,TRUE
28110,Francisella philomiragia,human,Liamp-shaw,TRUE
263,Francisella tularensis,primates,Liamp-shaw,TRUE
263,Francisella tularensis,human,Liamp-shaw,TRUE
263,Francisella tularensis,aves,Liamp-shaw,TRUE
263,Francisella tularensis,carnivora,Liamp-shaw,TRUE
263,Francisella tularensis,mammalia,Liamp-shaw,TRUE
263,Francisella tularensis,rodentia,Liamp-shaw,TRUE
263,Francisella tularensis,ungulates,Liamp-shaw,TRUE
1238,Piscirickettsia salmonis,actinopterygii,Liamp-shaw,TRUE
472583,Ignatzschineria indica,human,Liamp-shaw,TRUE
112009,Ignatzschineria larvae,human,Liamp-shaw,TRUE
400946,Wohlfahrtiimonas chitiniclastica,actinopterygii,Liamp-shaw,TRUE
400946,Wohlfahrtiimonas chitiniclastica,cetacea,Liamp-shaw,TRUE
400946,Wohlfahrtiimonas chitiniclastica,ungulates,Liamp-shaw,TRUE
400946,Wohlfahrtiimonas chitiniclastica,human,Liamp-shaw,TRUE
40269,Aliivibrio salmonicida,actinopterygii,Liamp-shaw,TRUE
80852,Aliivibrio wodanis,actinopterygii,Liamp-shaw,TRUE
673,Grimontia hollisae,actinopterygii,Liamp-shaw,TRUE
673,Grimontia hollisae,human,Liamp-shaw,TRUE
38293,Photobacterium damselae,actinopterygii,Liamp-shaw,TRUE
38293,Photobacterium damselae,human,Liamp-shaw,TRUE
38293,Photobacterium damselae,cetacea,Liamp-shaw,TRUE
38293,Photobacterium damselae,chondrichthyes,Liamp-shaw,TRUE
38293,Photobacterium damselae,reptilia,Liamp-shaw,TRUE
663,Vibrio alginolyticus,actinopterygii,Liamp-shaw,TRUE
663,Vibrio alginolyticus,human,Liamp-shaw,TRUE
55601,Vibrio anguillarum,actinopterygii,Liamp-shaw,TRUE
666,Vibrio cholerae,human,Liamp-shaw,TRUE
675,Vibrio cincinnatiensis,human,Liamp-shaw,TRUE
676,Vibrio fluvialis,human,Liamp-shaw,TRUE
676,Vibrio fluvialis,chondrichthyes,Liamp-shaw,TRUE
29494,Vibrio furnissii,human,Liamp-shaw,TRUE
669,Vibrio harveyi,actinopterygii,Liamp-shaw,TRUE
669,Vibrio harveyi,human,Liamp-shaw,TRUE
669,Vibrio harveyi,chondrichthyes,Liamp-shaw,TRUE
142461,Vibrio ichthyoenteri,actinopterygii,Liamp-shaw,TRUE
28172,Vibrio metschnikovii,human,Liamp-shaw,TRUE
674,Vibrio mimicus,actinopterygii,Liamp-shaw,TRUE
674,Vibrio mimicus,human,Liamp-shaw,TRUE
28174,Vibrio ordalii,actinopterygii,Liamp-shaw,TRUE
670,Vibrio parahaemolyticus,actinopterygii,Liamp-shaw,TRUE
670,Vibrio parahaemolyticus,human,Liamp-shaw,TRUE
28169,Vibrio pelagius,actinopterygii,Liamp-shaw,TRUE
265668,Vibrio ponticus,actinopterygii,Liamp-shaw,TRUE
45658,Vibrio scophthalmi,actinopterygii,Liamp-shaw,TRUE
672,Vibrio vulnificus,actinopterygii,Liamp-shaw,TRUE
672,Vibrio vulnificus,human,Liamp-shaw,TRUE
265719,Aquimonas voraii,human,Liamp-shaw,TRUE
323415,Dokdonella koreensis,human,Liamp-shaw,TRUE
231455,Dyella japonica,human,Liamp-shaw,TRUE
242606,Luteibacter rhizovicinus,human,Liamp-shaw,TRUE
40324,Stenotrophomonas maltophilia,actinopterygii,Liamp-shaw,TRUE
40324,Stenotrophomonas maltophilia,reptilia,Liamp-shaw,TRUE
40324,Stenotrophomonas maltophilia,human,Liamp-shaw,TRUE
